id_matricula_disciplina,id_estudante,id_disciplina,ano_letivo,faltas_totais,situacao
6267,2089,34,2026,5,REPROVADO
6268,2090,19,2026,20,MATRICULADO
6269,2090,12,2026,16,MATRICULADO
6270,2090,7,2026,3,MATRICULADO
6271,2091,38,2026,14,APROVADO
6272,2091,16,2026,18,APROVADO
6273,2091,20,2026,9,MATRICULADO
6274,2092,4,2026,4,REPROVADO
6275,2092,15,2026,9,MATRICULADO
6276,2092,31,2026,9,MATRICULADO
6277,2093,41,2026,18,APROVADO
6278,2093,7,2026,3,MATRICULADO
6279,2093,3,2026,16,REPROVADO
6280,2094,40,2026,9,MATRICULADO
6281,2094,8,2026,9,MATRICULADO
6282,2094,22,2026,14,REPROVADO
6283,2095,9,2026,12,MATRICULADO
6284,2095,26,2026,5,MATRICULADO
6285,2095,40,2026,16,MATRICULADO
6286,2096,30,2026,6,REPROVADO
6287,2096,38,2026,4,MATRICULADO
6288,2096,15,2026,13,MATRICULADO
6289,2097,4,2026,19,MATRICULADO
6290,2097,6,2026,8,REPROVADO
6291,2097,15,2026,9,APROVADO
6292,2098,34,2026,4,APROVADO
6293,2098,31,2026,12,REPROVADO
6294,2098,26,2026,4,MATRICULADO
6295,2099,26,2026,13,REPROVADO
6296,2099,5,2026,7,REPROVADO
6297,2099,35,2026,6,MATRICULADO
6298,2100,8,2026,5,APROVADO
6299,2100,5,2026,20,MATRICULADO
6300,2100,35,2026,9,APROVADO
6301,2101,39,2026,18,REPROVADO
6302,2101,31,2026,1,MATRICULADO
6303,2101,36,2026,18,REPROVADO
6304,2102,8,2026,3,APROVADO
6305,2102,4,2026,2,APROVADO
6306,2102,26,2026,6,REPROVADO
6307,2103,12,2026,9,APROVADO
6308,2103,10,2026,5,REPROVADO
6309,2103,35,2026,0,APROVADO
6310,2104,41,2026,20,MATRICULADO
6311,2104,32,2026,15,APROVADO
6312,2104,15,2026,18,REPROVADO
6313,2105,11,2026,3,APROVADO
6314,2105,3,2026,6,REPROVADO
6315,2105,35,2026,9,REPROVADO
6316,2106,31,2026,13,REPROVADO
6317,2106,36,2026,9,APROVADO
6318,2106,1,2026,19,MATRICULADO
6319,2107,3,2026,5,REPROVADO
6320,2107,26,2026,20,APROVADO
6321,2107,39,2026,2,APROVADO
6322,2108,21,2026,13,MATRICULADO
6323,2108,6,2026,11,REPROVADO
6324,2108,37,2026,19,REPROVADO
6325,2109,39,2026,11,MATRICULADO
6326,2109,29,2026,18,REPROVADO
6327,2109,5,2026,5,MATRICULADO
6328,2110,29,2026,3,MATRICULADO
6329,2110,20,2026,12,APROVADO
6330,2110,10,2026,17,APROVADO
6331,2111,33,2026,14,MATRICULADO
6332,2111,22,2026,13,MATRICULADO
6333,2111,41,2026,14,REPROVADO
6334,2112,6,2026,12,APROVADO
6335,2112,9,2026,5,REPROVADO
6336,2112,23,2026,4,APROVADO
6337,2113,19,2026,8,REPROVADO
6338,2113,13,2026,15,APROVADO
6339,2113,39,2026,1,MATRICULADO
6340,2114,39,2026,5,APROVADO
6341,2114,25,2026,11,MATRICULADO
6342,2114,27,2026,12,REPROVADO
6343,2115,37,2026,10,MATRICULADO
6344,2115,16,2026,17,APROVADO
6345,2115,31,2026,19,APROVADO
6346,2116,23,2026,0,REPROVADO
6347,2116,32,2026,12,REPROVADO
6348,2116,22,2026,4,MATRICULADO
6349,2117,36,2026,11,MATRICULADO
6350,2117,23,2026,16,MATRICULADO
6351,2117,14,2026,1,MATRICULADO
6352,2118,14,2026,19,REPROVADO
6353,2118,40,2026,9,MATRICULADO
6354,2118,26,2026,12,MATRICULADO
6355,2119,26,2026,11,REPROVADO
6356,2119,21,2026,6,MATRICULADO
6357,2119,8,2026,16,REPROVADO
6358,2120,24,2026,7,MATRICULADO
6359,2120,17,2026,16,MATRICULADO
6360,2120,14,2026,3,REPROVADO
6361,2121,19,2026,6,MATRICULADO
6362,2121,18,2026,4,APROVADO
6363,2121,27,2026,11,APROVADO
6364,2122,20,2026,1,MATRICULADO
6365,2122,8,2026,15,REPROVADO
6366,2122,34,2026,18,REPROVADO
6367,2123,11,2026,15,APROVADO
6368,2123,12,2026,6,REPROVADO
6369,2123,5,2026,6,MATRICULADO
6370,2124,10,2026,5,REPROVADO
6371,2124,14,2026,6,APROVADO
6372,2124,26,2026,0,APROVADO
6373,2125,25,2026,17,APROVADO
6374,2125,24,2026,1,MATRICULADO
6375,2125,35,2026,9,REPROVADO
6376,2126,31,2026,15,APROVADO
6377,2126,17,2026,16,APROVADO
6378,2126,37,2026,4,REPROVADO
6379,2127,4,2026,10,APROVADO
6380,2127,32,2026,12,REPROVADO
6381,2127,1,2026,20,APROVADO
6382,2128,37,2026,17,MATRICULADO
6383,2128,24,2026,5,APROVADO
6384,2128,3,2026,0,MATRICULADO
6385,2129,35,2026,10,MATRICULADO
6386,2129,8,2026,9,MATRICULADO
6387,2129,34,2026,1,REPROVADO
6388,2130,41,2026,15,MATRICULADO
6389,2130,38,2026,1,REPROVADO
6390,2130,23,2026,13,MATRICULADO
6391,2131,23,2026,12,APROVADO
6392,2131,28,2026,1,MATRICULADO
6393,2131,13,2026,9,MATRICULADO
6394,2132,15,2026,15,REPROVADO
6395,2132,19,2026,4,APROVADO
6396,2132,12,2026,17,REPROVADO
6397,2133,31,2026,6,REPROVADO
6398,2133,10,2026,20,MATRICULADO
6399,2133,41,2026,4,MATRICULADO
6400,2134,16,2026,9,MATRICULADO
6401,2134,15,2026,16,REPROVADO
6402,2134,30,2026,14,REPROVADO
6403,2135,1,2026,20,REPROVADO
6404,2135,13,2026,18,APROVADO
6405,2135,32,2026,8,MATRICULADO
6406,2136,4,2026,13,APROVADO
6407,2136,41,2026,2,MATRICULADO
6408,2136,14,2026,0,APROVADO
6409,2137,40,2026,13,MATRICULADO
6410,2137,41,2026,0,APROVADO
6411,2137,35,2026,12,REPROVADO
6412,2138,21,2026,4,REPROVADO
6413,2138,16,2026,8,APROVADO
6414,2138,27,2026,16,REPROVADO
6415,2139,32,2026,5,APROVADO
6416,2139,29,2026,19,APROVADO
6417,2139,34,2026,3,APROVADO
6418,2140,14,2026,4,REPROVADO
6419,2140,41,2026,1,REPROVADO
6420,2140,18,2026,7,MATRICULADO
6421,2141,29,2026,5,MATRICULADO
6422,2141,34,2026,4,APROVADO
6423,2141,2,2026,7,MATRICULADO
6424,2142,28,2026,5,MATRICULADO
6425,2142,11,2026,9,MATRICULADO
6426,2142,9,2026,4,APROVADO
6427,2143,22,2026,15,REPROVADO
6428,2143,10,2026,20,REPROVADO
6429,2143,3,2026,18,APROVADO
6430,2144,3,2026,1,APROVADO
6431,2144,20,2026,5,MATRICULADO
6432,2144,35,2026,6,APROVADO
6433,2145,23,2026,15,MATRICULADO
6434,2145,3,2026,20,REPROVADO
6435,2145,15,2026,9,MATRICULADO
6436,2146,31,2026,12,MATRICULADO
6437,2146,7,2026,18,REPROVADO
6438,2146,8,2026,20,MATRICULADO
6439,2147,32,2026,16,REPROVADO
6440,2147,31,2026,9,REPROVADO
6441,2147,24,2026,3,REPROVADO
6442,2148,16,2026,12,REPROVADO
6443,2148,14,2026,13,REPROVADO
6444,2148,19,2026,4,REPROVADO
6445,2149,34,2026,1,MATRICULADO
6446,2149,1,2026,13,REPROVADO
6447,2149,33,2026,8,MATRICULADO
6448,2150,6,2026,14,MATRICULADO
6449,2150,8,2026,12,MATRICULADO
6450,2150,19,2026,9,MATRICULADO
6451,2151,1,2026,3,MATRICULADO
6452,2151,11,2026,20,REPROVADO
6453,2151,20,2026,5,REPROVADO
6454,2152,8,2026,18,REPROVADO
6455,2152,17,2026,0,REPROVADO
6456,2152,12,2026,14,MATRICULADO
6457,2153,39,2026,16,MATRICULADO
6458,2153,12,2026,6,MATRICULADO
6459,2153,14,2026,12,APROVADO
6460,2154,37,2026,3,APROVADO
6461,2154,23,2026,20,APROVADO
6462,2154,31,2026,15,REPROVADO
6463,2155,26,2026,6,APROVADO
6464,2155,13,2026,14,APROVADO
6465,2155,39,2026,8,MATRICULADO
6466,2156,8,2026,20,REPROVADO
6467,2156,2,2026,5,APROVADO
6468,2156,7,2026,13,REPROVADO
6469,2157,13,2026,11,MATRICULADO
6470,2157,6,2026,4,REPROVADO
6471,2157,33,2026,14,REPROVADO
6472,2158,31,2026,12,MATRICULADO
6473,2158,30,2026,16,REPROVADO
6474,2158,12,2026,18,APROVADO
6475,2159,23,2026,18,MATRICULADO
6476,2159,8,2026,12,APROVADO
6477,2159,10,2026,13,MATRICULADO
6478,2160,17,2026,13,MATRICULADO
6479,2160,31,2026,11,MATRICULADO
6480,2160,29,2026,10,REPROVADO
6481,2161,24,2026,18,REPROVADO
6482,2161,22,2026,19,APROVADO
6483,2161,29,2026,7,APROVADO
6484,2162,3,2026,10,MATRICULADO
6485,2162,19,2026,7,MATRICULADO
6486,2162,12,2026,15,MATRICULADO
6487,2163,22,2026,2,REPROVADO
6488,2163,4,2026,4,REPROVADO
6489,2163,37,2026,9,MATRICULADO
6490,2164,7,2026,13,APROVADO
6491,2164,13,2026,16,MATRICULADO
6492,2164,10,2026,15,MATRICULADO
6493,2165,37,2026,8,APROVADO
6494,2165,29,2026,7,MATRICULADO
6495,2165,36,2026,20,APROVADO
6496,2166,1,2026,1,MATRICULADO
6497,2166,39,2026,6,APROVADO
6498,2166,12,2026,15,REPROVADO
6499,2167,35,2026,16,REPROVADO
6500,2167,11,2026,7,APROVADO
6501,2167,28,2026,8,MATRICULADO
6502,2168,4,2026,11,REPROVADO
6503,2168,28,2026,0,MATRICULADO
6504,2168,26,2026,10,APROVADO
6505,2169,22,2026,18,REPROVADO
6506,2169,27,2026,0,APROVADO
6507,2169,4,2026,6,MATRICULADO
6508,2170,27,2026,11,APROVADO
6509,2170,35,2026,1,APROVADO
6510,2170,6,2026,20,APROVADO
6511,2171,37,2026,16,REPROVADO
6512,2171,5,2026,12,APROVADO
6513,2171,15,2026,19,MATRICULADO
6514,2172,18,2026,20,APROVADO
6515,2172,19,2026,11,MATRICULADO
6516,2172,5,2026,17,APROVADO
6517,2173,26,2026,0,MATRICULADO
6518,2173,2,2026,16,REPROVADO
6519,2173,40,2026,3,REPROVADO
6520,2174,22,2026,12,REPROVADO
6521,2174,36,2026,7,MATRICULADO
6522,2174,31,2026,20,APROVADO
6523,2175,17,2026,16,APROVADO
6524,2175,3,2026,18,APROVADO
6525,2175,25,2026,10,MATRICULADO
6526,2176,17,2026,8,APROVADO
6527,2176,41,2026,10,REPROVADO
6528,2176,14,2026,12,APROVADO
6529,2177,24,2026,0,APROVADO
6530,2177,39,2026,11,MATRICULADO
6531,2177,7,2026,18,REPROVADO
6532,2178,41,2026,6,REPROVADO
6533,2178,23,2026,2,MATRICULADO
6534,2178,16,2026,2,APROVADO
6535,2179,33,2026,7,MATRICULADO
6536,2179,2,2026,10,MATRICULADO
6537,2179,1,2026,20,APROVADO
6538,2180,16,2026,5,MATRICULADO
6539,2180,21,2026,6,MATRICULADO
6540,2180,9,2026,11,APROVADO
6541,2181,31,2026,16,APROVADO
6542,2181,15,2026,13,MATRICULADO
6543,2181,38,2026,14,MATRICULADO
6544,2182,25,2026,12,REPROVADO
6545,2182,17,2026,6,REPROVADO
6546,2182,20,2026,19,MATRICULADO
6547,2183,23,2026,6,APROVADO
6548,2183,15,2026,9,APROVADO
6549,2183,31,2026,2,MATRICULADO
6550,2184,16,2026,11,MATRICULADO
6551,2184,3,2026,4,MATRICULADO
6552,2184,21,2026,16,MATRICULADO
6553,2185,39,2026,0,APROVADO
6554,2185,1,2026,3,MATRICULADO
6555,2185,8,2026,3,MATRICULADO
6556,2186,17,2026,19,REPROVADO
6557,2186,20,2026,18,REPROVADO
6558,2186,16,2026,0,REPROVADO
6559,2187,17,2026,7,APROVADO
6560,2187,16,2026,2,APROVADO
6561,2187,4,2026,2,APROVADO
6562,2188,34,2026,0,APROVADO
6563,2188,10,2026,7,REPROVADO
6564,2188,35,2026,3,APROVADO
6565,2189,16,2026,1,REPROVADO
6566,2189,9,2026,9,MATRICULADO
6567,2189,5,2026,8,REPROVADO
6568,2190,14,2026,11,REPROVADO
6569,2190,23,2026,14,MATRICULADO
6570,2190,12,2026,20,REPROVADO
6571,2191,29,2026,2,REPROVADO
6572,2191,4,2026,9,MATRICULADO
6573,2191,39,2026,16,MATRICULADO
6574,2192,3,2026,9,REPROVADO
6575,2192,1,2026,3,MATRICULADO
6576,2192,31,2026,15,APROVADO
6577,2193,7,2026,3,APROVADO
6578,2193,4,2026,14,MATRICULADO
6579,2193,34,2026,1,REPROVADO
6580,2194,22,2026,14,MATRICULADO
6581,2194,2,2026,2,MATRICULADO
6582,2194,36,2026,19,REPROVADO
6583,2195,33,2026,2,REPROVADO
6584,2195,32,2026,8,REPROVADO
6585,2195,22,2026,3,APROVADO
6586,2196,23,2026,2,REPROVADO
6587,2196,31,2026,18,MATRICULADO
6588,2196,1,2026,17,APROVADO
6589,2197,21,2026,17,MATRICULADO
6590,2197,5,2026,10,APROVADO
6591,2197,6,2026,9,MATRICULADO
6592,2198,3,2026,5,APROVADO
6593,2198,37,2026,18,REPROVADO
6594,2198,21,2026,20,MATRICULADO
6595,2199,3,2026,13,REPROVADO
6596,2199,33,2026,3,MATRICULADO
6597,2199,26,2026,9,REPROVADO
6598,2200,27,2026,6,APROVADO
6599,2200,6,2026,0,REPROVADO
6600,2200,20,2026,10,MATRICULADO
6601,2201,23,2026,2,REPROVADO
6602,2201,30,2026,3,APROVADO
6603,2201,27,2026,18,MATRICULADO
6604,2202,26,2026,10,REPROVADO
6605,2202,39,2026,20,APROVADO
6606,2202,18,2026,20,MATRICULADO
6607,2203,1,2026,12,APROVADO
6608,2203,3,2026,4,REPROVADO
6609,2203,6,2026,12,REPROVADO
6610,2204,38,2026,16,APROVADO
6611,2204,20,2026,14,APROVADO
6612,2204,17,2026,0,APROVADO
6613,2205,4,2026,2,MATRICULADO
6614,2205,6,2026,2,REPROVADO
6615,2205,9,2026,1,APROVADO
6616,2206,8,2026,8,APROVADO
6617,2206,41,2026,7,MATRICULADO
6618,2206,11,2026,0,MATRICULADO
6619,2207,27,2026,18,APROVADO
6620,2207,41,2026,9,MATRICULADO
6621,2207,22,2026,4,REPROVADO
6622,2208,13,2026,1,MATRICULADO
6623,2208,27,2026,8,REPROVADO
6624,2208,15,2026,20,REPROVADO
6625,2209,1,2026,1,MATRICULADO
6626,2209,22,2026,16,APROVADO
6627,2209,27,2026,6,APROVADO
6628,2210,14,2026,19,MATRICULADO
6629,2210,6,2026,8,APROVADO
6630,2210,22,2026,7,REPROVADO
6631,2211,10,2026,17,REPROVADO
6632,2211,11,2026,8,APROVADO
6633,2211,21,2026,14,REPROVADO
6634,2212,35,2026,16,MATRICULADO
6635,2212,26,2026,1,REPROVADO
6636,2212,2,2026,18,REPROVADO
6637,2213,12,2026,1,APROVADO
6638,2213,1,2026,5,REPROVADO
6639,2213,32,2026,8,APROVADO
6640,2214,32,2026,12,APROVADO
6641,2214,15,2026,6,MATRICULADO
6642,2214,14,2026,19,MATRICULADO
6643,2215,14,2026,2,MATRICULADO
6644,2215,12,2026,3,REPROVADO
6645,2215,11,2026,19,REPROVADO
6646,2216,13,2026,9,APROVADO
6647,2216,31,2026,14,APROVADO
6648,2216,22,2026,5,REPROVADO
6649,2217,30,2026,19,MATRICULADO
6650,2217,35,2026,5,APROVADO
6651,2217,37,2026,16,MATRICULADO
6652,2218,12,2026,19,REPROVADO
6653,2218,10,2026,16,APROVADO
6654,2218,34,2026,16,REPROVADO
6655,2219,12,2026,5,REPROVADO
6656,2219,37,2026,10,APROVADO
6657,2219,31,2026,19,APROVADO
6658,2220,10,2026,5,MATRICULADO
6659,2220,31,2026,18,APROVADO
6660,2220,24,2026,14,APROVADO
6661,2221,3,2026,5,APROVADO
6662,2221,33,2026,17,REPROVADO
6663,2221,40,2026,16,APROVADO
6664,2222,39,2026,2,APROVADO
6665,2222,32,2026,7,MATRICULADO
6666,2222,40,2026,9,MATRICULADO
6667,2223,8,2026,17,REPROVADO
6668,2223,33,2026,14,REPROVADO
6669,2223,6,2026,7,REPROVADO
6670,2224,24,2026,1,APROVADO
6671,2224,3,2026,9,APROVADO
6672,2224,40,2026,8,MATRICULADO
6673,2225,22,2026,16,MATRICULADO
6674,2225,13,2026,13,MATRICULADO
6675,2225,23,2026,10,APROVADO
6676,2226,20,2026,3,REPROVADO
6677,2226,24,2026,12,REPROVADO
6678,2226,8,2026,2,APROVADO
6679,2227,34,2026,2,APROVADO
6680,2227,9,2026,0,REPROVADO
6681,2227,31,2026,7,REPROVADO
6682,2228,36,2026,4,REPROVADO
6683,2228,17,2026,9,MATRICULADO
6684,2228,13,2026,20,MATRICULADO
6685,2229,3,2026,17,REPROVADO
6686,2229,33,2026,12,MATRICULADO
6687,2229,19,2026,17,MATRICULADO
6688,2230,30,2026,11,REPROVADO
6689,2230,40,2026,4,REPROVADO
6690,2230,5,2026,20,MATRICULADO
6691,2231,29,2026,3,REPROVADO
6692,2231,17,2026,2,REPROVADO
6693,2231,21,2026,10,MATRICULADO
6694,2232,14,2026,13,APROVADO
6695,2232,8,2026,3,MATRICULADO
6696,2232,5,2026,5,MATRICULADO
6697,2233,9,2026,8,MATRICULADO
6698,2233,17,2026,8,MATRICULADO
6699,2233,39,2026,17,REPROVADO
6700,2234,34,2026,6,MATRICULADO
6701,2234,14,2026,6,MATRICULADO
6702,2234,31,2026,13,APROVADO
6703,2235,20,2026,18,MATRICULADO
6704,2235,24,2026,8,MATRICULADO
6705,2235,34,2026,19,MATRICULADO
6706,2236,36,2026,4,APROVADO
6707,2236,37,2026,1,REPROVADO
6708,2236,18,2026,7,REPROVADO
6709,2237,4,2026,19,MATRICULADO
6710,2237,20,2026,7,REPROVADO
6711,2237,18,2026,0,REPROVADO
6712,2238,24,2026,7,APROVADO
6713,2238,40,2026,18,REPROVADO
6714,2238,3,2026,4,MATRICULADO
6715,2239,26,2026,4,MATRICULADO
6716,2239,40,2026,3,REPROVADO
6717,2239,34,2026,19,MATRICULADO
6718,2240,15,2026,7,MATRICULADO
6719,2240,17,2026,11,REPROVADO
6720,2240,27,2026,8,MATRICULADO
6721,2241,5,2026,20,MATRICULADO
6722,2241,33,2026,3,APROVADO
6723,2241,10,2026,11,APROVADO
6724,2242,20,2026,7,REPROVADO
6725,2242,24,2026,20,REPROVADO
6726,2242,33,2026,20,MATRICULADO
6727,2243,29,2026,0,APROVADO
6728,2243,32,2026,0,MATRICULADO
6729,2243,36,2026,5,REPROVADO
6730,2244,3,2026,13,APROVADO
6731,2244,33,2026,8,APROVADO
6732,2244,7,2026,15,REPROVADO
6733,2245,36,2026,3,APROVADO
6734,2245,2,2026,15,REPROVADO
6735,2245,4,2026,17,APROVADO
6736,2246,24,2026,4,MATRICULADO
6737,2246,26,2026,9,REPROVADO
6738,2246,4,2026,6,APROVADO
6739,2247,15,2026,2,REPROVADO
6740,2247,37,2026,0,APROVADO
6741,2247,6,2026,20,APROVADO
6742,2248,36,2026,4,APROVADO
6743,2248,40,2026,7,APROVADO
6744,2248,39,2026,3,APROVADO
6745,2249,26,2026,16,APROVADO
6746,2249,14,2026,11,REPROVADO
6747,2249,35,2026,10,REPROVADO
6748,2250,14,2026,5,APROVADO
6749,2250,9,2026,20,MATRICULADO
6750,2250,33,2026,9,APROVADO
6751,2251,11,2026,8,APROVADO
6752,2251,1,2026,14,APROVADO
6753,2251,7,2026,17,APROVADO
6754,2252,25,2026,11,MATRICULADO
6755,2252,27,2026,19,REPROVADO
6756,2252,30,2026,9,REPROVADO
6757,2253,24,2026,2,REPROVADO
6758,2253,22,2026,20,APROVADO
6759,2253,2,2026,15,REPROVADO
6760,2254,11,2026,0,REPROVADO
6761,2254,17,2026,0,APROVADO
6762,2254,21,2026,18,MATRICULADO
6763,2255,9,2026,20,APROVADO
6764,2255,11,2026,2,MATRICULADO
6765,2255,17,2026,16,REPROVADO
6766,2256,2,2026,9,MATRICULADO
6767,2256,31,2026,17,MATRICULADO
6768,2256,37,2026,9,APROVADO
6769,2257,15,2026,1,REPROVADO
6770,2257,20,2026,2,REPROVADO
6771,2257,13,2026,9,REPROVADO
6772,2258,17,2026,5,MATRICULADO
6773,2258,39,2026,13,MATRICULADO
6774,2258,4,2026,8,MATRICULADO
6775,2259,4,2026,2,REPROVADO
6776,2259,37,2026,6,APROVADO
6777,2259,29,2026,7,APROVADO
6778,2260,24,2026,8,REPROVADO
6779,2260,8,2026,20,MATRICULADO
6780,2260,11,2026,2,MATRICULADO
6781,2261,41,2026,6,MATRICULADO
6782,2261,6,2026,14,MATRICULADO
6783,2261,32,2026,15,REPROVADO
6784,2262,30,2026,9,APROVADO
6785,2262,27,2026,10,MATRICULADO
6786,2262,19,2026,12,APROVADO
6787,2263,14,2026,11,APROVADO
6788,2263,4,2026,7,APROVADO
6789,2263,41,2026,16,REPROVADO
6790,2264,33,2026,3,REPROVADO
6791,2264,6,2026,7,REPROVADO
6792,2264,24,2026,18,APROVADO
6793,2265,18,2026,6,MATRICULADO
6794,2265,23,2026,19,APROVADO
6795,2265,33,2026,9,MATRICULADO
6796,2266,33,2026,7,MATRICULADO
6797,2266,41,2026,15,MATRICULADO
6798,2266,12,2026,5,APROVADO
6799,2267,16,2026,20,MATRICULADO
6800,2267,28,2026,5,MATRICULADO
6801,2267,3,2026,19,APROVADO
6802,2268,2,2026,14,MATRICULADO
6803,2268,24,2026,2,MATRICULADO
6804,2268,6,2026,6,APROVADO
6805,2269,32,2026,0,APROVADO
6806,2269,1,2026,19,APROVADO
6807,2269,39,2026,14,MATRICULADO
6808,2270,2,2026,1,MATRICULADO
6809,2270,7,2026,3,REPROVADO
6810,2270,28,2026,3,REPROVADO
6811,2271,17,2026,17,REPROVADO
6812,2271,8,2026,12,REPROVADO
6813,2271,3,2026,7,MATRICULADO
6814,2272,10,2026,18,APROVADO
6815,2272,32,2026,8,APROVADO
6816,2272,39,2026,18,REPROVADO
6817,2273,25,2026,7,REPROVADO
6818,2273,35,2026,4,REPROVADO
6819,2273,28,2026,1,APROVADO
6820,2274,39,2026,16,MATRICULADO
6821,2274,20,2026,2,MATRICULADO
6822,2274,30,2026,10,REPROVADO
6823,2275,3,2026,6,APROVADO
6824,2275,31,2026,9,REPROVADO
6825,2275,37,2026,2,REPROVADO
6826,2276,10,2026,13,APROVADO
6827,2276,24,2026,9,REPROVADO
6828,2276,38,2026,9,MATRICULADO
6829,2277,14,2026,8,REPROVADO
6830,2277,34,2026,1,REPROVADO
6831,2277,24,2026,5,APROVADO
6832,2278,20,2026,13,MATRICULADO
6833,2278,30,2026,19,REPROVADO
6834,2278,29,2026,9,APROVADO
6835,2279,9,2026,11,APROVADO
6836,2279,40,2026,5,MATRICULADO
6837,2279,23,2026,6,MATRICULADO
6838,2280,13,2026,16,REPROVADO
6839,2280,40,2026,14,APROVADO
6840,2280,9,2026,14,REPROVADO
6841,2281,3,2026,18,REPROVADO
6842,2281,29,2026,17,REPROVADO
6843,2281,28,2026,18,REPROVADO
6844,2282,21,2026,17,MATRICULADO
6845,2282,12,2026,3,REPROVADO
6846,2282,14,2026,2,APROVADO
6847,2283,8,2026,10,MATRICULADO
6848,2283,21,2026,7,APROVADO
6849,2283,4,2026,12,MATRICULADO
6850,2284,18,2026,16,MATRICULADO
6851,2284,11,2026,2,MATRICULADO
6852,2284,14,2026,18,MATRICULADO
6853,2285,38,2026,2,REPROVADO
6854,2285,26,2026,6,REPROVADO
6855,2285,21,2026,7,MATRICULADO
6856,2286,19,2026,11,REPROVADO
6857,2286,36,2026,4,APROVADO
6858,2286,23,2026,18,MATRICULADO
6859,2287,12,2026,18,MATRICULADO
6860,2287,34,2026,3,MATRICULADO
6861,2287,15,2026,3,REPROVADO
6862,2288,15,2026,2,MATRICULADO
6863,2288,24,2026,20,MATRICULADO
6864,2288,5,2026,12,APROVADO
6865,2289,18,2026,15,REPROVADO
6866,2289,36,2026,11,REPROVADO
6867,2289,5,2026,0,MATRICULADO
6868,2290,37,2026,7,REPROVADO
6869,2290,21,2026,2,REPROVADO
6870,2290,29,2026,12,APROVADO
6871,2291,28,2026,18,MATRICULADO
6872,2291,5,2026,11,MATRICULADO
6873,2291,36,2026,9,MATRICULADO
6874,2292,7,2026,20,REPROVADO
6875,2292,37,2026,15,MATRICULADO
6876,2292,39,2026,17,MATRICULADO
6877,2293,33,2026,8,MATRICULADO
6878,2293,3,2026,5,REPROVADO
6879,2293,36,2026,12,REPROVADO
6880,2294,32,2026,20,REPROVADO
6881,2294,15,2026,0,APROVADO
6882,2294,21,2026,13,APROVADO
6883,2295,36,2026,0,REPROVADO
6884,2295,37,2026,10,APROVADO
6885,2295,7,2026,16,REPROVADO
6886,2296,7,2026,13,REPROVADO
6887,2296,40,2026,6,REPROVADO
6888,2296,25,2026,13,REPROVADO
6889,2297,2,2026,10,APROVADO
6890,2297,3,2026,15,MATRICULADO
6891,2297,25,2026,19,MATRICULADO
6892,2298,41,2026,0,REPROVADO
6893,2298,13,2026,3,MATRICULADO
6894,2298,35,2026,17,APROVADO
6895,2299,13,2026,13,APROVADO
6896,2299,31,2026,3,REPROVADO
6897,2299,28,2026,1,REPROVADO
6898,2300,30,2026,16,APROVADO
6899,2300,11,2026,15,REPROVADO
6900,2300,24,2026,9,APROVADO
6901,2301,18,2026,10,REPROVADO
6902,2301,23,2026,11,APROVADO
6903,2301,25,2026,4,MATRICULADO
6904,2302,37,2026,1,APROVADO
6905,2302,7,2026,18,APROVADO
6906,2302,32,2026,3,APROVADO
6907,2303,15,2026,1,REPROVADO
6908,2303,35,2026,16,MATRICULADO
6909,2303,16,2026,6,REPROVADO
6910,2304,7,2026,0,APROVADO
6911,2304,37,2026,5,REPROVADO
6912,2304,14,2026,6,APROVADO
6913,2305,13,2026,18,MATRICULADO
6914,2305,24,2026,16,APROVADO
6915,2305,5,2026,11,MATRICULADO
6916,2306,13,2026,18,APROVADO
6917,2306,6,2026,2,REPROVADO
6918,2306,2,2026,14,MATRICULADO
6919,2307,16,2026,5,REPROVADO
6920,2307,10,2026,5,APROVADO
6921,2307,8,2026,2,REPROVADO
6922,2308,27,2026,13,MATRICULADO
6923,2308,24,2026,11,MATRICULADO
6924,2308,7,2026,17,APROVADO
6925,2309,20,2026,9,REPROVADO
6926,2309,8,2026,13,MATRICULADO
6927,2309,23,2026,13,MATRICULADO
6928,2310,22,2026,16,APROVADO
6929,2310,23,2026,13,APROVADO
6930,2310,32,2026,3,APROVADO
6931,2311,5,2026,5,APROVADO
6932,2311,24,2026,17,MATRICULADO
6933,2311,25,2026,0,MATRICULADO
6934,2312,30,2026,18,APROVADO
6935,2312,36,2026,9,REPROVADO
6936,2312,16,2026,10,REPROVADO
6937,2313,23,2026,19,REPROVADO
6938,2313,27,2026,19,APROVADO
6939,2313,3,2026,3,MATRICULADO
6940,2314,9,2026,10,MATRICULADO
6941,2314,13,2026,6,REPROVADO
6942,2314,39,2026,8,APROVADO
6943,2315,32,2026,7,APROVADO
6944,2315,25,2026,14,APROVADO
6945,2315,41,2026,15,MATRICULADO
6946,2316,5,2026,10,APROVADO
6947,2316,6,2026,5,MATRICULADO
6948,2316,41,2026,11,MATRICULADO
6949,2317,1,2026,17,MATRICULADO
6950,2317,21,2026,14,APROVADO
6951,2317,34,2026,7,REPROVADO
6952,2318,27,2026,4,MATRICULADO
6953,2318,6,2026,20,MATRICULADO
6954,2318,29,2026,18,APROVADO
6955,2319,29,2026,12,APROVADO
6956,2319,13,2026,15,APROVADO
6957,2319,38,2026,20,APROVADO
6958,2320,40,2026,15,MATRICULADO
6959,2320,41,2026,7,MATRICULADO
6960,2320,17,2026,4,REPROVADO
6961,2321,30,2026,20,APROVADO
6962,2321,23,2026,14,APROVADO
