id_matricula_disciplina,id_estudante,id_disciplina,ano_letivo,media_geral
10959,2192,3,2026,9.7
10960,2192,13,2026,8.3
10961,2193,11,2026,10.0
10962,2193,2,2026,9.7
10963,2193,3,2026,9.2
10964,2193,1,2026,7.1
10965,2193,8,2026,8.0
10966,2194,9,2026,5.6
10967,2194,11,2026,7.0
10968,2194,10,2026,5.6
10969,2194,1,2026,6.8
10970,2194,4,2026,6.1
10971,2195,10,2026,5.6
10972,2195,13,2026,5.9
10973,2195,7,2026,6.9
10974,2195,9,2026,5.9
10975,2195,5,2026,7.0
10976,2196,12,2026,7.8
10977,2196,13,2026,10.0
10978,2196,9,2026,7.1
10979,2196,2,2026,7.9
10980,2196,8,2026,7.2
10981,2197,11,2026,8.3
10982,2197,6,2026,9.4
10983,2197,2,2026,7.8
10984,2197,12,2026,8.7
10985,2197,10,2026,7.5
10986,2198,2,2026,8.8
10987,2198,12,2026,8.8
10988,2198,7,2026,7.7
10989,2198,8,2026,9.8
10990,2198,6,2026,7.1
10991,2199,4,2026,6.7
10992,2199,5,2026,5.7
10993,2199,11,2026,6.3
10994,2199,2,2026,5.1
10995,2199,12,2026,6.3
10996,2200,1,2026,6.9
10997,2200,10,2026,5.7
10998,2200,2,2026,6.0
10999,2200,5,2026,5.0
11000,2200,12,2026,5.1
11001,2201,1,2026,9.1
11002,2201,5,2026,7.8
11003,2201,13,2026,8.1
11004,2201,11,2026,8.9
11005,2201,12,2026,8.2
11006,2202,13,2026,5.7
11007,2202,4,2026,5.7
11008,2202,5,2026,5.0
11009,2202,9,2026,7.0
11010,2202,8,2026,6.1
11011,2203,10,2026,7.4
11012,2203,3,2026,8.3
11013,2203,5,2026,7.2
11014,2203,7,2026,9.9
11015,2203,13,2026,8.6
11016,2204,12,2026,0.4
11017,2204,8,2026,2.5
11018,2204,10,2026,0.9
11019,2204,6,2026,4.5
11020,2204,2,2026,4.0
11021,2205,7,2026,8.7
11022,2205,6,2026,7.4
11023,2205,3,2026,8.7
11024,2205,12,2026,8.8
11025,2205,1,2026,7.9
11026,2206,2,2026,9.3
11027,2206,6,2026,7.8
11028,2206,1,2026,8.9
11029,2206,8,2026,9.1
11030,2206,13,2026,8.4
11031,2207,13,2026,9.5
11032,2207,8,2026,9.5
11033,2207,11,2026,7.3
11034,2207,7,2026,7.1
11035,2207,4,2026,9.9
11036,2208,4,2026,8.2
11037,2208,3,2026,7.2
11038,2208,13,2026,8.1
11039,2208,2,2026,9.9
11040,2208,8,2026,7.3
11041,2209,9,2026,8.8
11042,2209,5,2026,7.8
11043,2209,12,2026,9.3
11044,2209,11,2026,8.9
11045,2209,7,2026,8.8
11046,2210,13,2026,9.8
11047,2210,3,2026,8.6
11048,2210,5,2026,7.6
11049,2210,11,2026,9.7
11050,2210,2,2026,7.2
11051,2211,2,2026,4.7
11052,2211,4,2026,3.4
11053,2211,8,2026,1.4
11054,2211,3,2026,2.5
11055,2211,5,2026,3.6
11056,2212,12,2026,4.9
11057,2212,3,2026,0.5
11058,2212,10,2026,4.3
11059,2212,8,2026,4.6
11060,2212,6,2026,1.5
11061,2213,9,2026,2.9
11062,2213,10,2026,1.5
11063,2213,5,2026,1.7
11064,2213,1,2026,3.8
11065,2213,12,2026,2.7
11066,2214,7,2026,2.8
11067,2214,4,2026,4.2
11068,2214,10,2026,2.5
11069,2214,3,2026,2.8
11070,2214,5,2026,3.2
11071,2215,8,2026,8.3
11072,2215,4,2026,7.8
11073,2215,13,2026,8.7
11074,2215,7,2026,9.8
11075,2215,11,2026,8.4
11076,2216,1,2026,8.1
11077,2216,6,2026,8.7
11078,2216,4,2026,9.6
11079,2216,5,2026,8.4
11080,2216,3,2026,8.3
11081,2217,9,2026,2.2
11082,2217,10,2026,2.3
11083,2217,8,2026,2.1
11084,2217,5,2026,4.8
11085,2217,11,2026,3.8
11086,2218,12,2026,3.0
11087,2218,10,2026,4.5
11088,2218,2,2026,0.8
11089,2218,13,2026,4.2
11090,2218,11,2026,0.6
11091,2219,10,2026,7.3
11092,2219,11,2026,8.3
11093,2219,12,2026,8.7
11094,2219,13,2026,9.5
11095,2219,4,2026,9.5
11096,2220,9,2026,6.2
11097,2220,6,2026,5.1
11098,2220,7,2026,5.7
11099,2220,8,2026,6.3
11100,2220,12,2026,6.5
11101,2221,4,2026,7.1
11102,2221,12,2026,7.9
11103,2221,10,2026,7.8
11104,2221,7,2026,8.3
11105,2221,8,2026,9.9
11106,2222,2,2026,4.2
11107,2222,5,2026,2.3
11108,2222,1,2026,4.6
11109,2222,6,2026,0.7
11110,2222,8,2026,1.8
11111,2223,12,2026,9.9
11112,2223,1,2026,7.8
11113,2223,2,2026,7.8
11114,2223,6,2026,8.9
11115,2223,10,2026,9.4
11116,2224,12,2026,4.1
11117,2224,10,2026,0.7
11118,2224,9,2026,1.9
11119,2224,6,2026,3.1
11120,2224,8,2026,2.5
11121,2225,5,2026,1.7
11122,2225,12,2026,1.7
11123,2225,9,2026,3.3
11124,2225,13,2026,2.4
11125,2225,6,2026,4.7
11126,2226,13,2026,4.1
11127,2226,11,2026,3.4
11128,2226,7,2026,4.9
11129,2226,4,2026,0.0
11130,2226,10,2026,4.5
11131,2227,6,2026,6.6
11132,2227,1,2026,6.4
11133,2227,10,2026,5.3
11134,2227,13,2026,6.9
11135,2227,4,2026,5.9
11136,2228,9,2026,6.1
11137,2228,11,2026,6.3
11138,2228,3,2026,6.8
11139,2228,8,2026,6.0
11140,2228,7,2026,6.9
11141,2229,9,2026,4.1
11142,2229,10,2026,0.1
11143,2229,5,2026,2.0
11144,2229,3,2026,2.1
11145,2229,7,2026,3.1
11146,2230,1,2026,9.0
11147,2230,11,2026,7.9
11148,2230,3,2026,8.6
11149,2230,8,2026,8.9
11150,2230,7,2026,9.3
11151,2231,13,2026,5.1
11152,2231,5,2026,6.0
11153,2231,4,2026,6.7
11154,2231,6,2026,6.6
11155,2231,1,2026,5.9
11156,2232,4,2026,7.8
11157,2232,8,2026,7.8
11158,2232,12,2026,7.3
11159,2232,11,2026,10.0
11160,2232,9,2026,8.7
11161,2233,2,2026,4.7
11162,2233,10,2026,2.1
11163,2233,13,2026,1.7
11164,2233,7,2026,4.3
11165,2233,4,2026,3.4
11166,2234,13,2026,8.0
11167,2234,3,2026,7.3
11168,2234,6,2026,8.8
11169,2234,10,2026,8.0
11170,2234,12,2026,8.8
11171,2235,9,2026,7.4
11172,2235,1,2026,7.2
11173,2235,8,2026,9.0
11174,2235,10,2026,7.1
11175,2235,13,2026,7.2
11176,2236,4,2026,7.4
11177,2236,12,2026,9.8
11178,2236,5,2026,8.4
11179,2236,10,2026,7.7
11180,2236,1,2026,9.5
11181,2237,7,2026,7.3
11182,2237,10,2026,7.0
11183,2237,3,2026,9.1
11184,2237,5,2026,9.0
11185,2237,12,2026,8.9
11186,2238,10,2026,2.9
11187,2238,13,2026,1.5
11188,2238,2,2026,4.5
11189,2238,11,2026,0.2
11190,2238,3,2026,0.3
11191,2239,2,2026,10.0
11192,2239,9,2026,9.7
11193,2239,3,2026,7.8
11194,2239,12,2026,9.7
11195,2239,8,2026,8.8
11196,2240,2,2026,4.0
11197,2240,13,2026,4.1
11198,2240,11,2026,2.8
11199,2240,3,2026,4.5
11200,2240,1,2026,4.9
11201,2241,6,2026,6.3
11202,2241,10,2026,5.5
11203,2241,7,2026,5.4
11204,2241,11,2026,6.9
11205,2241,12,2026,5.6
11206,2242,4,2026,8.1
11207,2242,9,2026,9.6
11208,2242,11,2026,9.2
11209,2242,13,2026,10.0
11210,2242,8,2026,9.7
11211,2243,9,2026,8.4
11212,2243,13,2026,8.4
11213,2243,5,2026,7.9
11214,2243,7,2026,8.6
11215,2243,4,2026,9.3
11216,2244,1,2026,4.4
11217,2244,12,2026,2.4
11218,2244,4,2026,0.7
11219,2244,13,2026,4.0
11220,2244,3,2026,5.0
11221,2245,10,2026,8.1
11222,2245,4,2026,9.8
11223,2245,2,2026,8.0
11224,2245,7,2026,7.6
11225,2245,3,2026,8.3
11226,2246,10,2026,3.4
11227,2246,13,2026,3.5
11228,2246,3,2026,1.2
11229,2246,5,2026,2.3
11230,2246,12,2026,2.0
11231,2247,9,2026,3.7
11232,2247,12,2026,4.4
11233,2247,8,2026,2.6
11234,2247,11,2026,4.2
11235,2247,4,2026,4.3
11236,2248,2,2026,5.3
11237,2248,3,2026,6.0
11238,2248,9,2026,5.5
11239,2248,7,2026,6.6
11240,2248,8,2026,5.8
11241,2249,10,2026,5.9
11242,2249,2,2026,6.4
11243,2249,1,2026,6.7
11244,2249,5,2026,5.3
11245,2249,11,2026,5.8
11246,2250,10,2026,5.2
11247,2250,7,2026,5.6
11248,2250,6,2026,5.4
11249,2250,3,2026,6.3
11250,2250,5,2026,5.1
11251,2251,1,2026,6.4
11252,2251,5,2026,5.0
11253,2251,13,2026,6.6
11254,2251,12,2026,6.1
11255,2251,2,2026,5.3
11256,2252,13,2026,7.2
11257,2252,5,2026,9.8
11258,2252,4,2026,8.3
11259,2252,11,2026,8.3
11260,2252,8,2026,9.8
11261,2253,5,2026,5.6
11262,2253,10,2026,5.2
11263,2253,7,2026,5.4
11264,2253,4,2026,5.4
11265,2253,6,2026,5.1
11266,2254,2,2026,1.5
11267,2254,1,2026,2.0
11268,2254,13,2026,4.2
11269,2254,6,2026,4.8
11270,2254,9,2026,0.5
11271,2255,4,2026,4.9
11272,2255,8,2026,3.5
11273,2255,1,2026,1.4
11274,2255,11,2026,1.0
11275,2255,2,2026,4.5
11276,2256,8,2026,5.0
11277,2256,6,2026,0.0
11278,2256,7,2026,4.7
11279,2256,1,2026,3.5
11280,2256,13,2026,3.5
11281,2257,8,2026,9.5
11282,2257,4,2026,8.4
11283,2257,13,2026,8.9
11284,2257,12,2026,7.1
11285,2257,10,2026,9.5
11286,2258,1,2026,5.8
11287,2258,2,2026,5.2
11288,2258,11,2026,6.6
11289,2258,5,2026,6.1
11290,2258,3,2026,6.7
11291,2259,3,2026,9.9
11292,2259,12,2026,8.2
11293,2259,11,2026,7.6
11294,2259,5,2026,8.1
11295,2259,1,2026,7.8
11296,2260,12,2026,7.5
11297,2260,10,2026,9.0
11298,2260,7,2026,9.6
11299,2260,11,2026,9.9
11300,2260,1,2026,7.8
11301,2261,6,2026,7.3
11302,2261,9,2026,9.5
11303,2261,1,2026,9.1
11304,2261,5,2026,7.1
11305,2261,8,2026,9.4
11306,2262,5,2026,9.2
11307,2262,6,2026,9.8
11308,2262,1,2026,9.1
11309,2262,2,2026,8.7
11310,2262,12,2026,8.0
11311,2263,11,2026,8.2
11312,2263,7,2026,9.3
11313,2263,1,2026,9.4
11314,2263,3,2026,9.1
11315,2263,8,2026,7.8
11316,2264,13,2026,5.8
11317,2264,8,2026,6.7
11318,2264,12,2026,5.5
11319,2264,10,2026,6.0
11320,2264,7,2026,6.8
11321,2265,7,2026,0.0
11322,2265,3,2026,1.4
11323,2265,6,2026,0.9
11324,2265,8,2026,2.0
11325,2265,11,2026,1.3
11326,2266,1,2026,5.8
11327,2266,7,2026,5.2
11328,2266,10,2026,6.5
11329,2266,5,2026,6.0
11330,2266,9,2026,6.7
11331,2267,2,2026,9.3
11332,2267,12,2026,7.3
11333,2267,9,2026,7.3
11334,2267,3,2026,8.7
11335,2267,8,2026,9.5
11336,2268,2,2026,7.1
11337,2268,7,2026,7.2
11338,2268,1,2026,8.5
11339,2268,6,2026,9.4
11340,2268,9,2026,8.0
11341,2269,8,2026,6.0
11342,2269,1,2026,6.1
11343,2269,9,2026,6.7
11344,2269,3,2026,5.7
11345,2269,7,2026,5.1
11346,2270,5,2026,4.5
11347,2270,12,2026,1.4
11348,2270,13,2026,0.7
11349,2270,2,2026,4.9
11350,2270,11,2026,1.3
11351,2271,3,2026,8.6
11352,2271,12,2026,7.2
11353,2271,7,2026,8.0
11354,2271,8,2026,7.1
11355,2271,1,2026,8.0
11356,2272,2,2026,7.0
11357,2272,4,2026,6.8
11358,2272,8,2026,5.8
11359,2272,9,2026,5.5
11360,2272,7,2026,6.2
11361,2273,8,2026,7.2
11362,2273,1,2026,9.2
11363,2273,5,2026,9.0
11364,2273,3,2026,7.3
11365,2273,11,2026,7.4
11366,2274,1,2026,5.9
11367,2274,8,2026,5.0
11368,2274,7,2026,5.9
11369,2274,9,2026,5.2
11370,2274,2,2026,5.5
11371,2275,7,2026,9.0
11372,2275,6,2026,7.7
11373,2275,10,2026,9.2
11374,2275,8,2026,9.4
11375,2275,3,2026,8.2
11376,2276,12,2026,1.3
11377,2276,2,2026,4.3
11378,2276,11,2026,3.9
11379,2276,1,2026,1.6
11380,2276,6,2026,0.1
11381,2277,8,2026,8.0
11382,2277,7,2026,9.9
11383,2277,1,2026,9.1
11384,2277,2,2026,8.6
11385,2277,13,2026,7.0
11386,2278,8,2026,8.5
11387,2278,13,2026,9.9
11388,2278,9,2026,8.1
11389,2278,5,2026,8.3
11390,2278,3,2026,8.6
11391,2279,7,2026,2.1
11392,2279,8,2026,0.7
11393,2279,12,2026,0.5
11394,2279,1,2026,3.6
11395,2279,13,2026,4.0
11396,2280,3,2026,1.3
11397,2280,9,2026,0.1
11398,2280,4,2026,3.2
11399,2280,5,2026,4.0
11400,2280,2,2026,0.6
11401,2281,3,2026,8.6
11402,2281,8,2026,7.6
11403,2281,13,2026,9.9
11404,2281,6,2026,8.4
11405,2281,12,2026,9.9
11406,2282,13,2026,7.5
11407,2282,12,2026,9.3
11408,2282,1,2026,8.0
11409,2282,9,2026,8.8
11410,2282,2,2026,7.8
11411,2283,5,2026,7.0
11412,2283,12,2026,6.1
11413,2283,8,2026,5.2
11414,2283,7,2026,6.3
11415,2283,9,2026,5.3
11416,2284,13,2026,5.4
11417,2284,7,2026,5.2
11418,2284,3,2026,5.0
11419,2284,1,2026,6.1
11420,2284,9,2026,5.1
11421,2285,6,2026,9.5
11422,2285,8,2026,9.6
11423,2285,11,2026,7.5
11424,2285,1,2026,7.1
11425,2285,2,2026,9.0
11426,2286,12,2026,9.7
11427,2286,4,2026,9.8
11428,2286,8,2026,8.9
11429,2286,1,2026,9.7
11430,2286,13,2026,8.9
11431,2287,6,2026,9.3
11432,2287,2,2026,8.3
11433,2287,7,2026,8.2
11434,2287,8,2026,9.9
11435,2287,11,2026,8.2
11436,2288,13,2026,8.2
11437,2288,6,2026,10.0
11438,2288,9,2026,7.4
11439,2288,7,2026,8.1
11440,2288,4,2026,9.9
11441,2289,7,2026,4.0
11442,2289,9,2026,3.1
11443,2289,8,2026,0.9
11444,2289,4,2026,4.4
11445,2289,3,2026,1.8
11446,2290,13,2026,5.0
11447,2290,9,2026,5.9
11448,2290,1,2026,6.6
11449,2290,7,2026,5.9
11450,2290,5,2026,5.4
11451,2291,11,2026,9.7
11452,2291,9,2026,8.9
11453,2291,8,2026,7.9
11454,2291,2,2026,7.4
11455,2291,12,2026,7.2
11456,2292,1,2026,1.6
11457,2292,11,2026,1.5
11458,2292,13,2026,1.4
11459,2292,7,2026,4.8
11460,2292,10,2026,4.8
11461,2293,12,2026,7.8
11462,2293,10,2026,7.2
11463,2293,4,2026,9.1
11464,2293,1,2026,7.9
11465,2293,13,2026,9.0
11466,2294,7,2026,9.7
11467,2294,1,2026,8.2
11468,2294,9,2026,8.7
11469,2294,10,2026,9.5
11470,2294,8,2026,7.7
11471,2295,6,2026,5.9
11472,2295,10,2026,6.2
11473,2295,1,2026,5.1
11474,2295,5,2026,6.7
11475,2295,12,2026,5.6
11476,2296,9,2026,0.1
11477,2296,4,2026,2.4
11478,2296,1,2026,2.6
11479,2296,5,2026,0.1
11480,2296,8,2026,4.2
11481,2297,7,2026,5.0
11482,2297,5,2026,6.9
11483,2297,6,2026,5.1
11484,2297,2,2026,6.8
11485,2297,4,2026,6.6
11486,2298,2,2026,1.6
11487,2298,10,2026,2.4
11488,2298,9,2026,4.5
11489,2298,6,2026,2.5
11490,2298,8,2026,0.0
11491,2299,5,2026,8.1
11492,2299,3,2026,8.5
11493,2299,8,2026,8.5
11494,2299,13,2026,9.4
11495,2299,1,2026,8.3
11496,2300,6,2026,1.9
11497,2300,13,2026,0.7
11498,2300,4,2026,2.7
11499,2300,3,2026,0.4
11500,2300,1,2026,4.2
11501,2301,1,2026,5.5
11502,2301,2,2026,5.2
11503,2301,4,2026,6.6
11504,2301,6,2026,6.1
11505,2301,3,2026,5.9
11506,2302,13,2026,7.6
11507,2302,6,2026,9.6
11508,2302,1,2026,9.2
11509,2302,12,2026,7.4
11510,2302,2,2026,8.6
11511,2303,5,2026,3.7
11512,2303,2,2026,4.1
11513,2303,9,2026,0.5
11514,2303,1,2026,0.1
11515,2303,6,2026,3.6
11516,2304,1,2026,3.7
11517,2304,8,2026,1.9
11518,2304,5,2026,1.7
11519,2304,13,2026,2.9
11520,2304,11,2026,4.6
11521,2305,4,2026,6.4
11522,2305,13,2026,5.3
11523,2305,3,2026,6.5
11524,2305,8,2026,6.1
11525,2305,7,2026,6.8
11526,2306,10,2026,8.4
11527,2306,5,2026,8.8
11528,2306,8,2026,7.1
11529,2306,4,2026,9.8
11530,2306,9,2026,9.0
11531,2307,3,2026,7.0
11532,2307,4,2026,5.7
11533,2307,10,2026,5.4
11534,2307,1,2026,6.6
11535,2307,7,2026,5.9
11536,2308,3,2026,1.0
11537,2308,5,2026,4.2
11538,2308,2,2026,3.1
11539,2308,4,2026,0.7
11540,2308,8,2026,1.6
11541,2309,2,2026,8.7
11542,2309,10,2026,9.6
11543,2309,4,2026,8.3
11544,2309,7,2026,7.6
11545,2309,12,2026,8.3
11546,2310,11,2026,9.7
11547,2310,12,2026,9.9
11548,2310,4,2026,9.1
11549,2310,2,2026,8.8
11550,2310,5,2026,9.4
11551,2311,6,2026,5.1
11552,2311,7,2026,6.1
11553,2311,9,2026,5.6
11554,2311,2,2026,5.2
11555,2311,13,2026,5.6
11556,2312,12,2026,8.3
11557,2312,4,2026,8.7
11558,2312,11,2026,8.4
11559,2312,2,2026,8.2
11560,2312,9,2026,7.7
11561,2313,11,2026,5.6
11562,2313,1,2026,6.6
11563,2313,3,2026,5.4
11564,2313,4,2026,6.6
11565,2313,12,2026,6.4
11566,2314,9,2026,5.0
11567,2314,11,2026,5.3
11568,2314,4,2026,5.1
11569,2314,2,2026,6.5
11570,2314,7,2026,6.3
11571,2315,8,2026,9.3
11572,2315,1,2026,7.7
11573,2315,5,2026,9.5
11574,2315,12,2026,9.8
11575,2315,10,2026,9.8
11576,2316,7,2026,9.4
11577,2316,9,2026,9.0
11578,2316,5,2026,8.2
11579,2316,8,2026,9.2
11580,2316,1,2026,8.4
11581,2317,8,2026,9.9
11582,2317,12,2026,7.6
11583,2317,9,2026,8.5
11584,2317,10,2026,8.1
11585,2317,7,2026,9.9
11586,2318,8,2026,3.9
11587,2318,4,2026,4.9
11588,2318,9,2026,0.7
11589,2318,1,2026,0.9
11590,2318,11,2026,4.3
11591,2319,10,2026,7.5
11592,2319,8,2026,8.4
11593,2319,1,2026,7.2
11594,2319,2,2026,9.1
11595,2319,9,2026,8.1
11596,2320,9,2026,7.0
11597,2320,12,2026,8.5
11598,2320,7,2026,8.9
11599,2320,3,2026,9.4
11600,2320,2,2026,9.5
11601,2321,7,2026,4.7
11602,2321,4,2026,3.4
11603,2321,13,2026,2.5
11604,2321,8,2026,3.3
11605,2321,9,2026,4.4
11606,2322,9,2026,8.1
11607,2322,10,2026,9.7
11608,2322,7,2026,8.2
11609,2322,1,2026,9.4
11610,2322,12,2026,9.0
11611,2323,9,2026,1.6
11612,2323,2,2026,4.3
11613,2323,3,2026,1.8
11614,2323,8,2026,2.7
11615,2323,1,2026,1.3
11616,2324,6,2026,3.9
11617,2324,9,2026,3.4
11618,2324,1,2026,3.0
11619,2324,7,2026,0.8
11620,2324,12,2026,1.4
11621,2325,11,2026,7.0
11622,2325,10,2026,7.4
11623,2325,12,2026,8.7
11624,2325,8,2026,8.6
11625,2325,13,2026,7.8
11626,2326,12,2026,9.7
11627,2326,1,2026,7.8
11628,2326,10,2026,9.7
11629,2326,9,2026,10.0
11630,2326,6,2026,8.7
11631,2327,1,2026,5.5
11632,2327,5,2026,6.8
11633,2327,9,2026,5.6
11634,2327,4,2026,5.8
11635,2327,10,2026,6.4
11636,2328,12,2026,5.4
11637,2328,11,2026,5.4
11638,2328,3,2026,6.3
11639,2328,7,2026,6.0
11640,2328,1,2026,5.1
11641,2329,12,2026,1.6
11642,2329,7,2026,3.2
11643,2329,13,2026,4.4
11644,2329,5,2026,2.4
11645,2329,1,2026,3.4
11646,2330,4,2026,9.2
11647,2330,11,2026,7.0
11648,2330,1,2026,9.1
11649,2330,9,2026,8.3
11650,2330,8,2026,7.5
11651,2331,11,2026,7.4
11652,2331,6,2026,9.2
11653,2331,4,2026,9.6
11654,2331,8,2026,8.6
11655,2331,2,2026,7.1
11656,2332,2,2026,9.9
11657,2332,6,2026,7.3
11658,2332,12,2026,8.9
11659,2332,8,2026,8.3
11660,2332,9,2026,9.1
11661,2333,5,2026,1.9
11662,2333,3,2026,0.7
11663,2333,2,2026,2.4
11664,2333,8,2026,3.0
11665,2333,6,2026,4.8
11666,2334,5,2026,9.9
11667,2334,4,2026,7.5
11668,2334,12,2026,7.7
11669,2334,2,2026,9.4
11670,2334,8,2026,8.1
11671,2335,10,2026,0.2
11672,2335,8,2026,1.5
11673,2335,7,2026,0.1
11674,2335,11,2026,4.6
11675,2335,3,2026,2.6
11676,2336,12,2026,5.7
11677,2336,7,2026,5.9
11678,2336,5,2026,5.8
11679,2336,1,2026,5.8
11680,2336,2,2026,5.2
11681,2337,10,2026,9.5
11682,2337,12,2026,8.0
11683,2337,8,2026,7.4
11684,2337,9,2026,9.7
11685,2337,6,2026,9.0
11686,2338,5,2026,9.4
11687,2338,3,2026,8.2
11688,2338,13,2026,7.5
11689,2338,6,2026,7.5
11690,2338,9,2026,8.8
11691,2339,8,2026,8.8
11692,2339,3,2026,7.1
11693,2339,12,2026,9.0
11694,2339,7,2026,7.3
11695,2339,13,2026,10.0
11696,2340,5,2026,8.3
11697,2340,2,2026,9.8
11698,2340,4,2026,7.7
11699,2340,9,2026,8.2
11700,2340,3,2026,8.6
11701,2341,4,2026,9.5
11702,2341,13,2026,9.0
11703,2341,10,2026,8.8
11704,2341,3,2026,8.2
11705,2341,12,2026,7.5
11706,2342,11,2026,7.6
11707,2342,5,2026,8.2
11708,2342,7,2026,8.3
11709,2342,9,2026,7.3
11710,2342,13,2026,7.7
11711,2343,7,2026,0.3
11712,2343,6,2026,4.6
11713,2343,8,2026,1.0
11714,2343,5,2026,3.3
11715,2343,9,2026,0.4
11716,2344,5,2026,8.4
11717,2344,10,2026,8.9
11718,2344,3,2026,7.0
11719,2344,7,2026,8.2
11720,2344,11,2026,7.2
11721,2345,2,2026,9.6
11722,2345,3,2026,8.9
11723,2345,7,2026,7.1
11724,2345,11,2026,9.4
11725,2345,5,2026,7.2
11726,2346,10,2026,5.1
11727,2346,1,2026,5.2
11728,2346,13,2026,5.8
11729,2346,2,2026,6.7
11730,2346,12,2026,6.2
11731,2347,6,2026,5.1
11732,2347,5,2026,5.2
11733,2347,13,2026,6.8
11734,2347,12,2026,6.7
11735,2347,4,2026,6.7
11736,2348,3,2026,6.6
11737,2348,11,2026,5.0
11738,2348,8,2026,6.3
11739,2348,5,2026,5.4
11740,2348,13,2026,6.4
11741,2349,6,2026,4.7
11742,2349,11,2026,2.3
11743,2349,12,2026,4.7
11744,2349,9,2026,1.0
11745,2349,10,2026,2.5
11746,2350,4,2026,8.1
11747,2350,3,2026,9.3
11748,2350,2,2026,8.2
11749,2350,7,2026,9.7
11750,2350,10,2026,7.1
11751,2351,8,2026,6.5
11752,2351,1,2026,5.1
11753,2351,11,2026,5.2
11754,2351,9,2026,6.0
11755,2351,7,2026,5.4
11756,2352,5,2026,5.1
11757,2352,1,2026,5.0
11758,2352,11,2026,5.5
11759,2352,3,2026,5.3
11760,2352,6,2026,5.9
11761,2353,7,2026,6.5
11762,2353,5,2026,5.8
11763,2353,4,2026,5.3
11764,2353,12,2026,5.9
11765,2353,10,2026,6.4
11766,2354,6,2026,6.0
11767,2354,1,2026,6.0
11768,2354,13,2026,6.7
11769,2354,4,2026,5.2
11770,2354,5,2026,7.0
11771,2355,1,2026,7.6
11772,2355,3,2026,9.5
11773,2355,9,2026,9.7
11774,2355,6,2026,8.6
11775,2355,10,2026,9.2
11776,2356,6,2026,9.8
11777,2356,13,2026,8.7
11778,2356,10,2026,9.2
11779,2356,9,2026,7.2
11780,2356,8,2026,9.2
11781,2357,11,2026,9.2
11782,2357,6,2026,9.5
11783,2357,12,2026,7.5
11784,2357,3,2026,7.7
11785,2357,9,2026,9.4
11786,2358,2,2026,4.6
11787,2358,7,2026,1.2
11788,2358,5,2026,4.8
11789,2358,4,2026,0.7
11790,2358,1,2026,4.8
11791,2359,8,2026,7.7
11792,2359,12,2026,9.3
11793,2359,5,2026,9.9
11794,2359,11,2026,8.8
11795,2359,10,2026,7.9
11796,2360,11,2026,6.4
11797,2360,8,2026,6.5
11798,2360,9,2026,6.8
11799,2360,7,2026,5.1
11800,2360,12,2026,7.0
11801,2361,8,2026,3.6
11802,2361,13,2026,4.6
11803,2361,3,2026,2.4
11804,2361,5,2026,3.9
11805,2361,7,2026,3.9
11806,2362,13,2026,6.1
11807,2362,9,2026,5.0
11808,2362,4,2026,5.9
11809,2362,5,2026,6.8
11810,2362,2,2026,6.3
11811,2363,2,2026,8.7
11812,2363,1,2026,7.9
11813,2363,12,2026,7.5
11814,2363,10,2026,8.5
11815,2363,8,2026,8.7
11816,2364,4,2026,7.4
11817,2364,2,2026,8.5
11818,2364,7,2026,8.3
11819,2364,5,2026,8.5
11820,2364,3,2026,9.9
11821,2365,8,2026,8.8
11822,2365,1,2026,7.0
11823,2365,3,2026,8.9
11824,2365,5,2026,8.4
11825,2365,9,2026,8.7
11826,2366,2,2026,1.3
11827,2366,6,2026,4.9
11828,2366,9,2026,4.5
11829,2366,5,2026,1.8
11830,2366,4,2026,0.6
11831,2367,3,2026,5.6
11832,2367,4,2026,6.4
11833,2367,5,2026,5.9
11834,2367,12,2026,5.1
11835,2367,11,2026,6.5
11836,2368,7,2026,6.2
11837,2368,11,2026,6.2
11838,2368,4,2026,5.6
11839,2368,2,2026,5.6
11840,2368,12,2026,5.9
11841,2369,12,2026,9.2
11842,2369,11,2026,7.6
11843,2369,5,2026,9.1
11844,2369,6,2026,9.5
11845,2369,1,2026,7.5
11846,2370,3,2026,7.5
11847,2370,2,2026,7.9
11848,2370,11,2026,7.5
11849,2370,12,2026,9.9
11850,2370,10,2026,8.5
11851,2371,6,2026,6.0
11852,2371,5,2026,5.4
11853,2371,12,2026,5.9
11854,2371,8,2026,6.9
11855,2371,9,2026,5.1
11856,2372,1,2026,3.1
11857,2372,6,2026,4.7
11858,2372,13,2026,3.6
11859,2372,8,2026,3.2
11860,2372,11,2026,4.7
11861,2373,7,2026,5.8
11862,2373,11,2026,6.9
11863,2373,4,2026,6.4
11864,2373,3,2026,6.7
11865,2373,8,2026,6.8
11866,2374,4,2026,5.3
11867,2374,3,2026,6.9
11868,2374,7,2026,6.0
11869,2374,6,2026,6.1
11870,2374,8,2026,5.5
11871,2375,8,2026,5.9
11872,2375,1,2026,6.8
11873,2375,13,2026,6.0
11874,2375,9,2026,6.3
11875,2375,4,2026,5.3
11876,2376,11,2026,4.2
11877,2376,4,2026,1.0
11878,2376,10,2026,2.8
11879,2376,13,2026,0.5
11880,2376,7,2026,2.6
11881,2377,6,2026,9.0
11882,2377,5,2026,9.9
11883,2377,12,2026,9.7
11884,2377,2,2026,8.4
11885,2377,9,2026,9.2
11886,2378,10,2026,6.6
11887,2378,3,2026,6.5
11888,2378,9,2026,5.0
