id_matricula_disciplina,faltas_totais,frequencia,situacao_final
6147,0,1.0,APROVADO
6148,6,0.9,APROVADO
6149,1,0.98,APROVADO
6150,0,1.0,APROVADO
6151,0,1.0,APROVADO
6152,5,0.92,APROVADO
6153,5,0.92,APROVADO
6154,14,0.77,APROVADO
6155,11,0.82,APROVADO
6156,4,0.93,APROVADO
6157,1,0.98,APROVADO
6158,4,0.93,APROVADO
6159,5,0.92,REPROVADO
6160,15,0.75,APROVADO
6161,0,1.0,APROVADO
6162,5,0.92,APROVADO
6163,25,0.58,REPROVADO
6164,37,0.38,REPROVADO
6165,1,0.98,APROVADO
6166,0,1.0,APROVADO
6167,7,0.88,APROVADO
6168,15,0.75,APROVADO
6169,9,0.85,REPROVADO
6170,5,0.92,APROVADO
6171,13,0.78,APROVADO
6172,11,0.82,APROVADO
6173,1,0.98,APROVADO
6174,2,0.97,APROVADO
6175,15,0.75,APROVADO
6176,0,1.0,APROVADO
6177,4,0.93,APROVADO
6178,0,1.0,APROVADO
6179,4,0.93,APROVADO
6180,13,0.78,APROVADO
6181,1,0.98,APROVADO
6182,4,0.93,APROVADO
6183,5,0.92,APROVADO
6184,13,0.78,APROVADO
6185,13,0.78,APROVADO
6186,10,0.83,APROVADO
6187,32,0.47,REPROVADO
6188,5,0.92,APROVADO
6189,3,0.95,APROVADO
6190,9,0.85,APROVADO
6191,1,0.98,APROVADO
6192,6,0.9,APROVADO
6193,4,0.93,APROVADO
6194,10,0.83,APROVADO
6195,10,0.83,APROVADO
6196,5,0.92,APROVADO
6197,15,0.75,APROVADO
6198,16,0.73,REPROVADO
6199,1,0.98,APROVADO
6200,3,0.95,APROVADO
6201,13,0.78,APROVADO
6202,3,0.95,APROVADO
6203,2,0.97,APROVADO
6204,37,0.38,REPROVADO
6205,2,0.97,APROVADO
6206,1,0.98,APROVADO
6207,5,0.92,APROVADO
6208,6,0.9,APROVADO
6209,30,0.5,REPROVADO
6210,8,0.87,APROVADO
6211,1,0.98,APROVADO
6212,0,1.0,APROVADO
6213,10,0.83,APROVADO
6214,14,0.77,APROVADO
6215,2,0.97,APROVADO
6216,5,0.92,APROVADO
6217,2,0.97,APROVADO
6218,7,0.88,APROVADO
6219,9,0.85,APROVADO
6220,1,0.98,APROVADO
6221,14,0.77,APROVADO
6222,8,0.87,APROVADO
6223,3,0.95,APROVADO
6224,2,0.97,APROVADO
6225,9,0.85,REPROVADO
6226,4,0.93,APROVADO
6227,5,0.92,APROVADO
6228,5,0.92,REPROVADO
6229,8,0.87,APROVADO
6230,9,0.85,APROVADO
6231,0,1.0,APROVADO
6232,1,0.98,APROVADO
6233,5,0.92,APROVADO
6234,5,0.92,APROVADO
6235,10,0.83,APROVADO
6236,4,0.93,APROVADO
6237,4,0.93,REPROVADO
6238,5,0.92,APROVADO
6239,11,0.82,APROVADO
6240,14,0.77,APROVADO
6241,10,0.83,APROVADO
6242,6,0.9,APROVADO
6243,7,0.88,APROVADO
6244,4,0.93,APROVADO
6245,34,0.43,REPROVADO
6246,22,0.63,REPROVADO
6247,0,1.0,APROVADO
6248,1,0.98,APROVADO
6249,5,0.92,APROVADO
6250,1,0.98,APROVADO
6251,9,0.85,APROVADO
6252,2,0.97,APROVADO
6253,25,0.58,REPROVADO
6254,3,0.95,APROVADO
6255,13,0.78,REPROVADO
6256,11,0.82,APROVADO
6257,3,0.95,APROVADO
6258,35,0.42,REPROVADO
6259,3,0.95,APROVADO
6260,4,0.93,APROVADO
6261,2,0.97,APROVADO
6262,4,0.93,APROVADO
6263,2,0.97,APROVADO
6264,2,0.97,APROVADO
6265,29,0.52,REPROVADO
6266,11,0.82,APROVADO
6267,28,0.53,REPROVADO
6268,4,0.93,APROVADO
6269,4,0.93,APROVADO
6270,24,0.6,REPROVADO
6271,4,0.93,APROVADO
6272,16,0.73,REPROVADO
6273,13,0.78,APROVADO
6274,5,0.92,APROVADO
6275,3,0.95,APROVADO
6276,5,0.92,APROVADO
6277,4,0.93,APROVADO
6278,10,0.83,APROVADO
6279,2,0.97,APROVADO
6280,8,0.87,APROVADO
6281,5,0.92,APROVADO
6282,1,0.98,APROVADO
6283,26,0.57,REPROVADO
6284,22,0.63,REPROVADO
6285,8,0.87,APROVADO
6286,5,0.92,APROVADO
6287,7,0.88,APROVADO
6288,2,0.97,APROVADO
6289,0,1.0,APROVADO
6290,0,1.0,APROVADO
6291,3,0.95,APROVADO
6292,3,0.95,APROVADO
6293,30,0.5,REPROVADO
6294,4,0.93,APROVADO
6295,32,0.47,REPROVADO
6296,1,0.98,APROVADO
6297,2,0.97,APROVADO
6298,2,0.97,APROVADO
6299,5,0.92,APROVADO
6300,37,0.38,REPROVADO
6301,5,0.92,APROVADO
6302,4,0.93,REPROVADO
6303,7,0.88,APROVADO
6304,5,0.92,APROVADO
6305,33,0.45,REPROVADO
6306,16,0.73,REPROVADO
6307,1,0.98,APROVADO
6308,0,1.0,APROVADO
6309,5,0.92,REPROVADO
6310,0,1.0,APROVADO
6311,1,0.98,APROVADO
6312,1,0.98,APROVADO
6313,15,0.75,APROVADO
6314,15,0.75,APROVADO
6315,3,0.95,APROVADO
6316,11,0.82,APROVADO
6317,5,0.92,APROVADO
6318,10,0.83,APROVADO
6319,0,1.0,APROVADO
6320,17,0.72,REPROVADO
6321,0,1.0,APROVADO
6322,9,0.85,APROVADO
6323,3,0.95,APROVADO
6324,1,0.98,APROVADO
6325,4,0.93,APROVADO
6326,0,1.0,REPROVADO
6327,4,0.93,APROVADO
6328,5,0.92,APROVADO
6329,5,0.92,APROVADO
6330,15,0.75,APROVADO
6331,4,0.93,APROVADO
6332,2,0.97,APROVADO
6333,3,0.95,APROVADO
6334,5,0.92,APROVADO
6335,3,0.95,APROVADO
6336,2,0.97,APROVADO
6337,3,0.95,APROVADO
6338,34,0.43,REPROVADO
6339,10,0.83,APROVADO
6340,6,0.9,APROVADO
6341,34,0.43,REPROVADO
6342,5,0.92,APROVADO
6343,4,0.93,APROVADO
6344,10,0.83,APROVADO
6345,13,0.78,APROVADO
6346,13,0.78,APROVADO
6347,2,0.97,APROVADO
6348,1,0.98,REPROVADO
6349,4,0.93,APROVADO
6350,4,0.93,APROVADO
6351,11,0.82,APROVADO
6352,5,0.92,APROVADO
6353,4,0.93,APROVADO
6354,15,0.75,APROVADO
6355,1,0.98,APROVADO
6356,9,0.85,APROVADO
6357,3,0.95,APROVADO
6358,17,0.72,REPROVADO
6359,5,0.92,APROVADO
6360,13,0.78,APROVADO
6361,5,0.92,APROVADO
6362,3,0.95,APROVADO
6363,2,0.97,APROVADO
6364,17,0.72,REPROVADO
6365,1,0.98,APROVADO
6366,32,0.47,REPROVADO
6367,1,0.98,APROVADO
6368,4,0.93,APROVADO
6369,13,0.78,APROVADO
6370,27,0.55,REPROVADO
6371,2,0.97,APROVADO
6372,1,0.98,APROVADO
6373,1,0.98,APROVADO
6374,8,0.87,APROVADO
6375,4,0.93,APROVADO
6376,12,0.8,APROVADO
6377,38,0.37,REPROVADO
6378,14,0.77,APROVADO
6379,3,0.95,APROVADO
6380,3,0.95,APROVADO
6381,4,0.93,APROVADO
6382,34,0.43,REPROVADO
6383,2,0.97,APROVADO
6384,12,0.8,REPROVADO
6385,5,0.92,REPROVADO
6386,4,0.93,APROVADO
6387,18,0.7,REPROVADO
6388,1,0.98,APROVADO
6389,5,0.92,APROVADO
6390,13,0.78,APROVADO
6391,7,0.88,APROVADO
6392,6,0.9,APROVADO
6393,0,1.0,APROVADO
6394,0,1.0,APROVADO
6395,1,0.98,APROVADO
6396,14,0.77,REPROVADO
6397,1,0.98,APROVADO
6398,9,0.85,REPROVADO
6399,1,0.98,APROVADO
6400,11,0.82,APROVADO
6401,30,0.5,REPROVADO
6402,9,0.85,APROVADO
6403,1,0.98,APROVADO
6404,1,0.98,APROVADO
6405,4,0.93,APROVADO
6406,19,0.68,REPROVADO
6407,3,0.95,APROVADO
6408,2,0.97,APROVADO
6409,3,0.95,APROVADO
6410,1,0.98,APROVADO
6411,7,0.88,REPROVADO
6412,8,0.87,APROVADO
6413,8,0.87,APROVADO
6414,30,0.5,REPROVADO
6415,4,0.93,APROVADO
6416,4,0.93,APROVADO
6417,10,0.83,APROVADO
6418,13,0.78,APROVADO
6419,13,0.78,APROVADO
6420,12,0.8,APROVADO
6421,1,0.98,APROVADO
6422,8,0.87,APROVADO
6423,5,0.92,REPROVADO
6424,0,1.0,APROVADO
6425,4,0.93,REPROVADO
6426,5,0.92,REPROVADO
6427,2,0.97,APROVADO
6428,2,0.97,APROVADO
6429,4,0.93,APROVADO
6430,2,0.97,APROVADO
6431,6,0.9,APROVADO
6432,14,0.77,APROVADO
6433,12,0.8,APROVADO
6434,0,1.0,APROVADO
6435,6,0.9,APROVADO
6436,1,0.98,APROVADO
6437,14,0.77,APROVADO
6438,9,0.85,APROVADO
6439,4,0.93,APROVADO
6440,0,1.0,APROVADO
6441,4,0.93,APROVADO
6442,31,0.48,REPROVADO
6443,2,0.97,APROVADO
6444,25,0.58,REPROVADO
6445,1,0.98,APROVADO
6446,5,0.92,APROVADO
6447,8,0.87,APROVADO
6448,5,0.92,APROVADO
6449,3,0.95,REPROVADO
6450,9,0.85,APROVADO
6451,0,1.0,APROVADO
6452,15,0.75,APROVADO
6453,3,0.95,APROVADO
6454,19,0.68,REPROVADO
6455,4,0.93,APROVADO
6456,14,0.77,APROVADO
6457,5,0.92,REPROVADO
6458,2,0.97,APROVADO
6459,2,0.97,APROVADO
6460,0,1.0,REPROVADO
6461,8,0.87,APROVADO
6462,12,0.8,APROVADO
6463,1,0.98,APROVADO
6464,1,0.98,APROVADO
6465,0,1.0,APROVADO
6466,4,0.93,APROVADO
6467,9,0.85,APROVADO
6468,22,0.63,REPROVADO
6469,0,1.0,REPROVADO
6470,5,0.92,APROVADO
6471,13,0.78,APROVADO
6472,7,0.88,APROVADO
6473,1,0.98,REPROVADO
6474,2,0.97,REPROVADO
6475,2,0.97,APROVADO
6476,3,0.95,REPROVADO
6477,5,0.92,REPROVADO
6478,3,0.95,APROVADO
6479,10,0.83,APROVADO
6480,5,0.92,APROVADO
6481,6,0.9,APROVADO
6482,1,0.98,APROVADO
6483,32,0.47,REPROVADO
6484,1,0.98,APROVADO
6485,0,1.0,APROVADO
6486,39,0.35,REPROVADO
6487,8,0.87,APROVADO
6488,12,0.8,APROVADO
6489,3,0.95,APROVADO
6490,2,0.97,APROVADO
6491,13,0.78,REPROVADO
6492,0,1.0,APROVADO
6493,15,0.75,APROVADO
6494,16,0.73,REPROVADO
6495,1,0.98,APROVADO
6496,8,0.87,APROVADO
6497,2,0.97,APROVADO
6498,6,0.9,APROVADO
6499,3,0.95,APROVADO
6500,8,0.87,APROVADO
6501,4,0.93,REPROVADO
6502,5,0.92,APROVADO
6503,5,0.92,APROVADO
6504,3,0.95,APROVADO
6505,15,0.75,APROVADO
6506,21,0.65,REPROVADO
6507,1,0.98,APROVADO
6508,3,0.95,APROVADO
6509,15,0.75,APROVADO
6510,3,0.95,APROVADO
6511,11,0.82,APROVADO
6512,9,0.85,APROVADO
6513,1,0.98,APROVADO
6514,5,0.92,APROVADO
6515,13,0.78,APROVADO
6516,13,0.78,APROVADO
6517,13,0.78,APROVADO
6518,3,0.95,APROVADO
6519,1,0.98,APROVADO
6520,1,0.98,APROVADO
6521,15,0.75,APROVADO
6522,0,1.0,APROVADO
6523,0,1.0,APROVADO
6524,13,0.78,APROVADO
6525,3,0.95,APROVADO
6526,14,0.77,APROVADO
6527,1,0.98,APROVADO
6528,2,0.97,APROVADO
6529,9,0.85,APROVADO
6530,3,0.95,APROVADO
6531,3,0.95,APROVADO
6532,10,0.83,APROVADO
6533,3,0.95,APROVADO
6534,5,0.92,APROVADO
6535,10,0.83,APROVADO
6536,5,0.92,APROVADO
6537,10,0.83,APROVADO
6538,3,0.95,APROVADO
6539,37,0.38,REPROVADO
6540,9,0.85,APROVADO
6541,5,0.92,REPROVADO
6542,6,0.9,APROVADO
6543,14,0.77,REPROVADO
6544,10,0.83,APROVADO
6545,9,0.85,APROVADO
6546,13,0.78,APROVADO
6547,12,0.8,APROVADO
6548,5,0.92,APROVADO
6549,6,0.9,APROVADO
6550,29,0.52,REPROVADO
6551,4,0.93,APROVADO
6552,3,0.95,APROVADO
6553,24,0.6,REPROVADO
6554,31,0.48,REPROVADO
6555,11,0.82,APROVADO
6556,3,0.95,APROVADO
6557,3,0.95,APROVADO
6558,1,0.98,REPROVADO
6559,1,0.98,APROVADO
6560,0,1.0,REPROVADO
6561,4,0.93,APROVADO
6562,2,0.97,APROVADO
6563,0,1.0,REPROVADO
6564,7,0.88,APROVADO
6565,3,0.95,APROVADO
6566,35,0.42,REPROVADO
6567,7,0.88,APROVADO
6568,13,0.78,REPROVADO
6569,3,0.95,APROVADO
6570,3,0.95,APROVADO
6571,10,0.83,APROVADO
6572,3,0.95,APROVADO
6573,1,0.98,APROVADO
6574,34,0.43,REPROVADO
6575,14,0.77,APROVADO
6576,14,0.77,APROVADO
6577,4,0.93,APROVADO
6578,7,0.88,APROVADO
6579,3,0.95,APROVADO
6580,3,0.95,REPROVADO
6581,3,0.95,APROVADO
6582,13,0.78,APROVADO
6583,4,0.93,APROVADO
6584,2,0.97,APROVADO
6585,1,0.98,APROVADO
6586,16,0.73,REPROVADO
6587,3,0.95,APROVADO
6588,4,0.93,APROVADO
6589,7,0.88,APROVADO
6590,8,0.87,APROVADO
6591,30,0.5,REPROVADO
6592,4,0.93,APROVADO
6593,9,0.85,APROVADO
6594,1,0.98,REPROVADO
6595,40,0.33,REPROVADO
6596,29,0.52,REPROVADO
6597,5,0.92,APROVADO
6598,1,0.98,APROVADO
6599,33,0.45,REPROVADO
6600,30,0.5,REPROVADO
6601,5,0.92,APROVADO
6602,1,0.98,APROVADO
6603,0,1.0,APROVADO
6604,0,1.0,APROVADO
6605,2,0.97,REPROVADO
6606,0,1.0,APROVADO
6607,8,0.87,APROVADO
6608,0,1.0,APROVADO
6609,4,0.93,APROVADO
6610,2,0.97,APROVADO
6611,0,1.0,APROVADO
6612,36,0.4,REPROVADO
6613,2,0.97,APROVADO
6614,5,0.92,APROVADO
6615,10,0.83,APROVADO
6616,0,1.0,APROVADO
6617,5,0.92,APROVADO
6618,11,0.82,APROVADO
6619,1,0.98,REPROVADO
6620,5,0.92,APROVADO
6621,5,0.92,APROVADO
6622,4,0.93,APROVADO
6623,1,0.98,APROVADO
6624,0,1.0,APROVADO
6625,1,0.98,APROVADO
6626,4,0.93,APROVADO
6627,2,0.97,APROVADO
6628,4,0.93,APROVADO
6629,13,0.78,APROVADO
6630,1,0.98,APROVADO
6631,5,0.92,APROVADO
6632,1,0.98,APROVADO
6633,0,1.0,APROVADO
6634,3,0.95,APROVADO
6635,5,0.92,APROVADO
6636,1,0.98,APROVADO
6637,24,0.6,REPROVADO
6638,4,0.93,REPROVADO
6639,1,0.98,APROVADO
6640,4,0.93,APROVADO
6641,3,0.95,APROVADO
6642,13,0.78,APROVADO
6643,15,0.75,APROVADO
6644,5,0.92,APROVADO
6645,0,1.0,APROVADO
6646,2,0.97,APROVADO
6647,5,0.92,APROVADO
6648,3,0.95,APROVADO
6649,20,0.67,REPROVADO
6650,3,0.95,APROVADO
6651,13,0.78,APROVADO
6652,15,0.75,APROVADO
6653,0,1.0,APROVADO
6654,11,0.82,REPROVADO
6655,2,0.97,APROVADO
6656,10,0.83,REPROVADO
6657,2,0.97,APROVADO
6658,5,0.92,APROVADO
6659,8,0.87,APROVADO
6660,5,0.92,APROVADO
6661,0,1.0,APROVADO
6662,0,1.0,APROVADO
6663,3,0.95,APROVADO
6664,9,0.85,APROVADO
6665,4,0.93,APROVADO
6666,6,0.9,APROVADO
6667,40,0.33,REPROVADO
6668,10,0.83,APROVADO
6669,10,0.83,APROVADO
6670,4,0.93,APROVADO
6671,29,0.52,REPROVADO
6672,7,0.88,APROVADO
6673,13,0.78,APROVADO
6674,1,0.98,APROVADO
6675,12,0.8,APROVADO
6676,6,0.9,APROVADO
6677,4,0.93,APROVADO
6678,30,0.5,REPROVADO
6679,5,0.92,APROVADO
6680,7,0.88,APROVADO
6681,0,1.0,APROVADO
6682,15,0.75,APROVADO
6683,5,0.92,APROVADO
6684,7,0.88,APROVADO
6685,12,0.8,APROVADO
6686,14,0.77,APROVADO
6687,0,1.0,APROVADO
6688,4,0.93,APROVADO
6689,0,1.0,APROVADO
6690,2,0.97,APROVADO
6691,2,0.97,APROVADO
6692,11,0.82,APROVADO
6693,4,0.93,APROVADO
6694,0,1.0,APROVADO
6695,0,1.0,APROVADO
6696,8,0.87,APROVADO
6697,38,0.37,REPROVADO
6698,1,0.98,REPROVADO
6699,4,0.93,APROVADO
6700,1,0.98,APROVADO
6701,14,0.77,APROVADO
6702,11,0.82,APROVADO
6703,4,0.93,APROVADO
6704,4,0.93,REPROVADO
6705,13,0.78,APROVADO
6706,4,0.93,REPROVADO
6707,0,1.0,APROVADO
6708,4,0.93,APROVADO
6709,1,0.98,APROVADO
6710,3,0.95,APROVADO
6711,3,0.95,APROVADO
6712,4,0.93,APROVADO
6713,5,0.92,APROVADO
6714,2,0.97,APROVADO
6715,0,1.0,APROVADO
6716,7,0.88,APROVADO
6717,14,0.77,APROVADO
6718,4,0.93,APROVADO
6719,14,0.77,APROVADO
6720,5,0.92,APROVADO
6721,10,0.83,APROVADO
6722,4,0.93,REPROVADO
6723,3,0.95,APROVADO
6724,2,0.97,APROVADO
6725,5,0.92,APROVADO
6726,10,0.83,APROVADO
6727,0,1.0,APROVADO
6728,1,0.98,APROVADO
6729,14,0.77,APROVADO
6730,39,0.35,REPROVADO
6731,37,0.38,REPROVADO
6732,1,0.98,APROVADO
6733,3,0.95,APROVADO
6734,6,0.9,APROVADO
6735,2,0.97,APROVADO
6736,5,0.92,APROVADO
6737,2,0.97,APROVADO
6738,13,0.78,APROVADO
6739,0,1.0,APROVADO
6740,9,0.85,APROVADO
6741,2,0.97,APROVADO
6742,4,0.93,APROVADO
6743,0,1.0,APROVADO
6744,7,0.88,APROVADO
6745,28,0.53,REPROVADO
6746,4,0.93,APROVADO
6747,5,0.92,APROVADO
6748,9,0.85,APROVADO
6749,4,0.93,APROVADO
6750,10,0.83,APROVADO
6751,4,0.93,APROVADO
6752,6,0.9,APROVADO
6753,0,1.0,APROVADO
6754,1,0.98,APROVADO
6755,12,0.8,APROVADO
6756,4,0.93,APROVADO
6757,9,0.85,APROVADO
6758,3,0.95,APROVADO
6759,4,0.93,APROVADO
6760,10,0.83,APROVADO
6761,1,0.98,APROVADO
6762,1,0.98,APROVADO
6763,6,0.9,APROVADO
6764,0,1.0,APROVADO
6765,35,0.42,REPROVADO
6766,9,0.85,REPROVADO
6767,2,0.97,APROVADO
6768,11,0.82,APROVADO
6769,33,0.45,REPROVADO
6770,2,0.97,APROVADO
6771,22,0.63,REPROVADO
6772,3,0.95,APROVADO
6773,1,0.98,APROVADO
6774,5,0.92,APROVADO
6775,3,0.95,APROVADO
6776,2,0.97,APROVADO
6777,0,1.0,APROVADO
6778,4,0.93,APROVADO
6779,0,1.0,APROVADO
6780,21,0.65,REPROVADO
6781,5,0.92,APROVADO
6782,9,0.85,APROVADO
6783,14,0.77,REPROVADO
6784,7,0.88,APROVADO
6785,3,0.95,REPROVADO
6786,8,0.87,APROVADO
6787,2,0.97,APROVADO
6788,0,1.0,APROVADO
6789,9,0.85,APROVADO
6790,0,1.0,APROVADO
6791,21,0.65,REPROVADO
6792,2,0.97,APROVADO
6793,13,0.78,REPROVADO
6794,7,0.88,APROVADO
6795,1,0.98,APROVADO
6796,0,1.0,APROVADO
6797,12,0.8,APROVADO
6798,2,0.97,APROVADO
6799,26,0.57,REPROVADO
6800,8,0.87,APROVADO
6801,7,0.88,REPROVADO
6802,27,0.55,REPROVADO
6803,5,0.92,APROVADO
6804,4,0.93,APROVADO
6805,1,0.98,APROVADO
6806,11,0.82,APROVADO
6807,1,0.98,APROVADO
6808,6,0.9,APROVADO
6809,2,0.97,APROVADO
6810,3,0.95,APROVADO
6811,7,0.88,APROVADO
6812,1,0.98,APROVADO
6813,0,1.0,APROVADO
6814,37,0.38,REPROVADO
6815,5,0.92,APROVADO
6816,2,0.97,APROVADO
6817,0,1.0,APROVADO
6818,2,0.97,APROVADO
6819,4,0.93,APROVADO
6820,13,0.78,APROVADO
6821,3,0.95,APROVADO
6822,14,0.77,APROVADO
6823,1,0.98,APROVADO
6824,5,0.92,APROVADO
6825,31,0.48,REPROVADO
6826,8,0.87,APROVADO
6827,5,0.92,APROVADO
6828,24,0.6,REPROVADO
6829,2,0.97,APROVADO
6830,2,0.97,APROVADO
6831,5,0.92,APROVADO
6832,29,0.52,REPROVADO
6833,26,0.57,REPROVADO
6834,5,0.92,APROVADO
6835,2,0.97,APROVADO
6836,3,0.95,APROVADO
6837,14,0.77,APROVADO
6838,1,0.98,APROVADO
6839,9,0.85,APROVADO
6840,4,0.93,APROVADO
6841,2,0.97,APROVADO
6842,12,0.8,APROVADO
6843,2,0.97,REPROVADO
6844,2,0.97,APROVADO
6845,1,0.98,APROVADO
6846,15,0.75,APROVADO
6847,2,0.97,APROVADO
6848,7,0.88,APROVADO
6849,28,0.53,REPROVADO
6850,11,0.82,APROVADO
6851,2,0.97,APROVADO
6852,0,1.0,APROVADO
6853,2,0.97,APROVADO
6854,1,0.98,APROVADO
6855,2,0.97,APROVADO
6856,4,0.93,APROVADO
6857,3,0.95,APROVADO
6858,21,0.65,REPROVADO
6859,2,0.97,APROVADO
6860,5,0.92,APROVADO
6861,0,1.0,REPROVADO
6862,5,0.92,REPROVADO
6863,5,0.92,APROVADO
6864,12,0.8,APROVADO
6865,0,1.0,APROVADO
6866,15,0.75,APROVADO
6867,4,0.93,APROVADO
6868,7,0.88,APROVADO
6869,3,0.95,APROVADO
6870,12,0.8,APROVADO
6871,3,0.95,APROVADO
6872,2,0.97,REPROVADO
6873,4,0.93,APROVADO
6874,5,0.92,APROVADO
6875,15,0.75,APROVADO
6876,27,0.55,REPROVADO
6877,13,0.78,APROVADO
6878,29,0.52,REPROVADO
6879,12,0.8,APROVADO
6880,19,0.68,REPROVADO
6881,14,0.77,APROVADO
6882,5,0.92,APROVADO
6883,0,1.0,REPROVADO
6884,1,0.98,APROVADO
6885,9,0.85,APROVADO
6886,3,0.95,APROVADO
6887,5,0.92,APROVADO
6888,12,0.8,REPROVADO
6889,7,0.88,APROVADO
6890,4,0.93,APROVADO
6891,2,0.97,APROVADO
6892,11,0.82,APROVADO
6893,12,0.8,APROVADO
6894,14,0.77,APROVADO
6895,13,0.78,APROVADO
6896,9,0.85,APROVADO
6897,11,0.82,APROVADO
6898,11,0.82,APROVADO
6899,3,0.95,APROVADO
6900,11,0.82,APROVADO
6901,5,0.92,APROVADO
6902,9,0.85,APROVADO
6903,4,0.93,APROVADO
6904,0,1.0,APROVADO
6905,10,0.83,APROVADO
6906,28,0.53,REPROVADO
6907,15,0.75,APROVADO
6908,9,0.85,APROVADO
6909,10,0.83,APROVADO
6910,0,1.0,APROVADO
6911,1,0.98,APROVADO
6912,35,0.42,REPROVADO
6913,25,0.58,REPROVADO
6914,10,0.83,APROVADO
6915,2,0.97,APROVADO
6916,5,0.92,APROVADO
6917,4,0.93,APROVADO
6918,1,0.98,APROVADO
6919,1,0.98,APROVADO
6920,5,0.92,APROVADO
6921,13,0.78,APROVADO
6922,25,0.58,REPROVADO
6923,15,0.75,APROVADO
6924,2,0.97,APROVADO
6925,3,0.95,APROVADO
6926,0,1.0,APROVADO
6927,25,0.58,REPROVADO
6928,3,0.95,APROVADO
6929,3,0.95,APROVADO
6930,40,0.33,REPROVADO
6931,5,0.92,APROVADO
6932,0,1.0,APROVADO
6933,7,0.88,APROVADO
6934,2,0.97,APROVADO
6935,3,0.95,APROVADO
6936,1,0.98,APROVADO
6937,19,0.68,REPROVADO
6938,10,0.83,APROVADO
6939,15,0.75,APROVADO
6940,5,0.92,APROVADO
6941,3,0.95,APROVADO
6942,7,0.88,APROVADO
6943,4,0.93,APROVADO
6944,30,0.5,REPROVADO
6945,4,0.93,APROVADO
6946,7,0.88,APROVADO
6947,5,0.92,APROVADO
6948,4,0.93,APROVADO
6949,13,0.78,APROVADO
6950,1,0.98,APROVADO
6951,14,0.77,REPROVADO
6952,13,0.78,APROVADO
6953,5,0.92,APROVADO
6954,7,0.88,APROVADO
6955,3,0.95,APROVADO
6956,11,0.82,APROVADO
6957,5,0.92,APROVADO
6958,14,0.77,APROVADO
6959,0,1.0,APROVADO
6960,2,0.97,APROVADO
6961,0,1.0,APROVADO
6962,8,0.87,APROVADO
6963,1,0.98,APROVADO
6964,37,0.38,REPROVADO
6965,2,0.97,APROVADO
6966,8,0.87,APROVADO
6967,7,0.88,APROVADO
6968,0,1.0,APROVADO
6969,33,0.45,REPROVADO
6970,10,0.83,APROVADO
6971,7,0.88,APROVADO
6972,6,0.9,APROVADO
6973,21,0.65,REPROVADO
6974,34,0.43,REPROVADO
6975,4,0.93,REPROVADO
6976,2,0.97,APROVADO
6977,1,0.98,APROVADO
6978,0,1.0,APROVADO
6979,3,0.95,APROVADO
6980,28,0.53,REPROVADO
6981,4,0.93,APROVADO
6982,5,0.92,APROVADO
6983,6,0.9,APROVADO
6984,3,0.95,APROVADO
6985,1,0.98,APROVADO
6986,40,0.33,REPROVADO
6987,14,0.77,APROVADO
6988,1,0.98,APROVADO
6989,1,0.98,REPROVADO
6990,8,0.87,APROVADO
6991,4,0.93,APROVADO
6992,5,0.92,APROVADO
6993,5,0.92,APROVADO
6994,35,0.42,REPROVADO
6995,15,0.75,APROVADO
6996,3,0.95,REPROVADO
6997,2,0.97,APROVADO
6998,39,0.35,REPROVADO
6999,0,1.0,APROVADO
7000,1,0.98,APROVADO
7001,10,0.83,REPROVADO
7002,0,1.0,REPROVADO
7003,4,0.93,APROVADO
7004,4,0.93,APROVADO
7005,4,0.93,APROVADO
7006,3,0.95,APROVADO
7007,37,0.38,REPROVADO
7008,6,0.9,APROVADO
7009,0,1.0,APROVADO
7010,2,0.97,APROVADO
7011,8,0.87,APROVADO
7012,5,0.92,APROVADO
7013,7,0.88,APROVADO
7014,2,0.97,APROVADO
7015,14,0.77,APROVADO
7016,29,0.52,REPROVADO
7017,3,0.95,APROVADO
7018,4,0.93,APROVADO
7019,2,0.97,REPROVADO
7020,4,0.93,APROVADO
7021,4,0.93,APROVADO
7022,6,0.9,APROVADO
7023,22,0.63,REPROVADO
7024,5,0.92,APROVADO
7025,12,0.8,APROVADO
7026,0,1.0,APROVADO
7027,1,0.98,APROVADO
7028,14,0.77,APROVADO
7029,14,0.77,APROVADO
7030,32,0.47,REPROVADO
7031,0,1.0,APROVADO
7032,10,0.83,APROVADO
7033,8,0.87,APROVADO
7034,5,0.92,APROVADO
7035,0,1.0,APROVADO
7036,0,1.0,APROVADO
7037,4,0.93,APROVADO
7038,13,0.78,APROVADO
7039,8,0.87,REPROVADO
7040,0,1.0,APROVADO
7041,5,0.92,APROVADO
7042,31,0.48,REPROVADO
7043,4,0.93,APROVADO
7044,5,0.92,APROVADO
7045,5,0.92,APROVADO
7046,15,0.75,APROVADO
7047,2,0.97,REPROVADO
7048,13,0.78,APROVADO
7049,11,0.82,APROVADO
7050,11,0.82,APROVADO
7051,10,0.83,APROVADO
7052,0,1.0,APROVADO
7053,35,0.42,REPROVADO
7054,4,0.93,APROVADO
7055,3,0.95,APROVADO
7056,0,1.0,APROVADO
7057,2,0.97,APROVADO
7058,3,0.95,APROVADO
7059,8,0.87,APROVADO
7060,5,0.92,APROVADO
7061,0,1.0,APROVADO
7062,0,1.0,APROVADO
7063,2,0.97,APROVADO
7064,5,0.92,APROVADO
7065,4,0.93,APROVADO
7066,2,0.97,APROVADO
