id_matricula_disciplina,id_estudante,id_disciplina,ano_letivo,media_geral
14223,2845,6,2026,9.8
14224,2845,1,2026,7.5
14225,2845,13,2026,8.6
14226,2846,11,2026,6.9
14227,2846,2,2026,5.3
14228,2846,5,2026,6.5
14229,2846,8,2026,6.9
14230,2846,7,2026,6.5
14231,2847,6,2026,3.4
14232,2847,8,2026,0.3
14233,2847,12,2026,4.3
14234,2847,2,2026,1.0
14235,2847,10,2026,0.6
14236,2848,13,2026,7.8
14237,2848,1,2026,7.9
14238,2848,6,2026,7.5
14239,2848,12,2026,8.2
14240,2848,3,2026,7.1
14241,2849,9,2026,7.9
14242,2849,3,2026,8.5
14243,2849,11,2026,7.1
14244,2849,7,2026,9.0
14245,2849,5,2026,7.0
14246,2850,2,2026,4.1
14247,2850,8,2026,4.1
14248,2850,1,2026,1.3
14249,2850,7,2026,4.3
14250,2850,13,2026,1.4
14251,2851,7,2026,5.7
14252,2851,6,2026,5.6
14253,2851,3,2026,5.2
14254,2851,1,2026,6.5
14255,2851,12,2026,5.7
14256,2852,10,2026,7.6
14257,2852,3,2026,8.3
14258,2852,12,2026,9.0
14259,2852,9,2026,7.9
14260,2852,13,2026,7.9
14261,2853,13,2026,4.7
14262,2853,3,2026,4.6
14263,2853,9,2026,1.3
14264,2853,7,2026,0.3
14265,2853,12,2026,4.3
14266,2854,9,2026,7.5
14267,2854,7,2026,9.5
14268,2854,3,2026,7.5
14269,2854,5,2026,7.0
14270,2854,8,2026,9.5
14271,2855,12,2026,8.7
14272,2855,2,2026,8.3
14273,2855,7,2026,7.8
14274,2855,6,2026,8.7
14275,2855,8,2026,9.2
14276,2856,6,2026,9.5
14277,2856,7,2026,8.2
14278,2856,4,2026,9.4
14279,2856,1,2026,7.8
14280,2856,10,2026,8.4
14281,2857,3,2026,3.9
14282,2857,12,2026,0.0
14283,2857,2,2026,1.0
14284,2857,10,2026,1.4
14285,2857,4,2026,4.4
14286,2858,7,2026,7.1
14287,2858,5,2026,7.7
14288,2858,10,2026,8.4
14289,2858,12,2026,8.9
14290,2858,9,2026,9.7
14291,2859,5,2026,9.2
14292,2859,9,2026,7.9
14293,2859,10,2026,9.9
14294,2859,4,2026,7.0
14295,2859,8,2026,9.5
14296,2860,1,2026,9.6
14297,2860,8,2026,7.6
14298,2860,12,2026,8.5
14299,2860,2,2026,9.8
14300,2860,9,2026,8.7
14301,2861,10,2026,3.2
14302,2861,12,2026,3.7
14303,2861,11,2026,0.7
14304,2861,1,2026,2.5
14305,2861,2,2026,1.1
14306,2862,1,2026,9.0
14307,2862,4,2026,7.1
14308,2862,8,2026,8.7
14309,2862,13,2026,8.5
14310,2862,7,2026,7.8
14311,2863,9,2026,5.3
14312,2863,11,2026,5.7
14313,2863,13,2026,5.5
14314,2863,10,2026,5.3
14315,2863,5,2026,5.6
14316,2864,5,2026,0.3
14317,2864,4,2026,3.5
14318,2864,3,2026,2.5
14319,2864,6,2026,0.2
14320,2864,9,2026,0.7
14321,2865,5,2026,3.8
14322,2865,10,2026,4.4
14323,2865,4,2026,3.7
14324,2865,9,2026,4.5
14325,2865,1,2026,3.0
14326,2866,13,2026,5.7
14327,2866,7,2026,5.6
14328,2866,9,2026,6.9
14329,2866,6,2026,5.0
14330,2866,12,2026,6.7
14331,2867,10,2026,7.8
14332,2867,7,2026,7.7
14333,2867,6,2026,8.8
14334,2867,9,2026,8.5
14335,2867,5,2026,7.3
14336,2868,5,2026,6.6
14337,2868,4,2026,6.3
14338,2868,6,2026,5.5
14339,2868,13,2026,6.1
14340,2868,1,2026,5.9
14341,2869,10,2026,8.4
14342,2869,4,2026,7.9
14343,2869,12,2026,8.0
14344,2869,13,2026,7.2
14345,2869,3,2026,9.3
14346,2870,5,2026,6.7
14347,2870,2,2026,6.0
14348,2870,7,2026,5.8
14349,2870,8,2026,5.7
14350,2870,13,2026,5.3
14351,2871,4,2026,9.6
14352,2871,7,2026,7.1
14353,2871,12,2026,8.7
14354,2871,6,2026,9.6
14355,2871,10,2026,8.4
14356,2872,3,2026,7.5
14357,2872,6,2026,7.9
14358,2872,11,2026,7.0
14359,2872,1,2026,9.0
14360,2872,13,2026,7.2
14361,2873,13,2026,6.8
14362,2873,6,2026,5.8
14363,2873,9,2026,6.1
14364,2873,10,2026,5.3
14365,2873,2,2026,5.0
14366,2874,4,2026,8.8
14367,2874,5,2026,7.2
14368,2874,11,2026,9.3
14369,2874,13,2026,8.7
14370,2874,2,2026,7.3
14371,2875,7,2026,3.7
14372,2875,3,2026,4.6
14373,2875,11,2026,3.5
14374,2875,12,2026,0.7
14375,2875,4,2026,3.7
14376,2876,12,2026,7.7
14377,2876,6,2026,7.7
14378,2876,3,2026,7.5
14379,2876,4,2026,8.6
14380,2876,5,2026,7.5
14381,2877,10,2026,7.3
14382,2877,12,2026,9.0
14383,2877,5,2026,8.9
14384,2877,9,2026,8.1
14385,2877,7,2026,9.1
14386,2878,7,2026,7.7
14387,2878,8,2026,8.6
14388,2878,3,2026,9.2
14389,2878,2,2026,8.2
14390,2878,12,2026,9.0
14391,2879,6,2026,8.1
14392,2879,10,2026,7.1
14393,2879,11,2026,10.0
14394,2879,8,2026,9.1
14395,2879,1,2026,9.4
14396,2880,8,2026,6.9
14397,2880,4,2026,6.7
14398,2880,9,2026,7.0
14399,2880,3,2026,6.8
14400,2880,10,2026,5.2
14401,2881,11,2026,8.5
14402,2881,3,2026,7.9
14403,2881,12,2026,8.3
14404,2881,7,2026,7.0
14405,2881,5,2026,7.5
14406,2882,12,2026,2.3
14407,2882,2,2026,2.9
14408,2882,8,2026,1.7
14409,2882,7,2026,2.0
14410,2882,11,2026,2.6
14411,2883,10,2026,8.7
14412,2883,7,2026,10.0
14413,2883,6,2026,9.1
14414,2883,5,2026,8.3
14415,2883,1,2026,7.5
14416,2884,3,2026,7.2
14417,2884,7,2026,8.1
14418,2884,10,2026,9.7
14419,2884,13,2026,9.0
14420,2884,4,2026,7.4
14421,2885,13,2026,7.9
14422,2885,11,2026,8.7
14423,2885,6,2026,10.0
14424,2885,7,2026,8.7
14425,2885,12,2026,8.4
14426,2886,5,2026,6.9
14427,2886,7,2026,6.7
14428,2886,3,2026,6.3
14429,2886,1,2026,6.7
14430,2886,4,2026,6.2
14431,2887,5,2026,6.6
14432,2887,1,2026,5.7
14433,2887,3,2026,5.1
14434,2887,13,2026,6.8
14435,2887,11,2026,5.4
14436,2888,10,2026,5.6
14437,2888,13,2026,6.1
14438,2888,11,2026,5.4
14439,2888,3,2026,5.1
14440,2888,9,2026,6.0
14441,2889,10,2026,7.1
14442,2889,6,2026,9.5
14443,2889,8,2026,8.4
14444,2889,13,2026,9.1
14445,2889,9,2026,8.2
14446,2890,13,2026,1.2
14447,2890,4,2026,1.7
14448,2890,11,2026,0.2
14449,2890,6,2026,3.5
14450,2890,2,2026,1.0
14451,2891,11,2026,7.1
14452,2891,7,2026,7.2
14453,2891,2,2026,7.6
14454,2891,10,2026,8.3
14455,2891,12,2026,9.5
14456,2892,11,2026,9.7
14457,2892,13,2026,9.9
14458,2892,7,2026,8.4
14459,2892,6,2026,9.2
14460,2892,9,2026,8.1
14461,2893,3,2026,7.2
14462,2893,8,2026,9.6
14463,2893,2,2026,7.8
14464,2893,13,2026,9.3
14465,2893,1,2026,8.6
14466,2894,2,2026,9.5
14467,2894,1,2026,9.8
14468,2894,6,2026,9.2
14469,2894,12,2026,8.8
14470,2894,7,2026,8.2
14471,2895,4,2026,2.0
14472,2895,3,2026,2.0
14473,2895,6,2026,2.7
14474,2895,11,2026,4.0
14475,2895,7,2026,0.5
14476,2896,12,2026,9.7
14477,2896,8,2026,7.1
14478,2896,2,2026,7.4
14479,2896,1,2026,9.0
14480,2896,3,2026,9.6
14481,2897,9,2026,4.8
14482,2897,1,2026,0.5
14483,2897,7,2026,1.5
14484,2897,5,2026,1.9
14485,2897,10,2026,4.2
14486,2898,5,2026,3.0
14487,2898,12,2026,3.8
14488,2898,1,2026,2.5
14489,2898,10,2026,0.5
14490,2898,7,2026,3.6
14491,2899,12,2026,1.5
14492,2899,10,2026,3.7
14493,2899,13,2026,1.6
14494,2899,11,2026,0.1
14495,2899,6,2026,2.5
14496,2900,8,2026,9.3
14497,2900,7,2026,8.7
14498,2900,2,2026,8.4
14499,2900,5,2026,7.1
14500,2900,13,2026,9.9
14501,2901,1,2026,6.3
14502,2901,8,2026,6.6
14503,2901,12,2026,5.7
14504,2901,11,2026,5.8
14505,2901,13,2026,6.6
14506,2902,8,2026,5.3
14507,2902,5,2026,6.8
14508,2902,10,2026,6.3
14509,2902,9,2026,5.7
14510,2902,7,2026,6.9
14511,2903,13,2026,6.9
14512,2903,6,2026,6.8
14513,2903,11,2026,5.7
14514,2903,8,2026,6.7
14515,2903,2,2026,5.5
14516,2904,9,2026,7.3
14517,2904,10,2026,7.4
14518,2904,1,2026,8.1
14519,2904,13,2026,7.9
14520,2904,4,2026,9.5
14521,2905,12,2026,6.7
14522,2905,10,2026,5.0
14523,2905,7,2026,5.4
14524,2905,13,2026,5.6
14525,2905,8,2026,6.6
14526,2906,3,2026,3.6
14527,2906,8,2026,4.9
14528,2906,7,2026,1.4
14529,2906,2,2026,1.5
14530,2906,6,2026,0.1
14531,2907,9,2026,7.1
14532,2907,2,2026,7.4
14533,2907,10,2026,8.2
14534,2907,8,2026,8.9
14535,2907,11,2026,7.3
14536,2908,8,2026,4.8
14537,2908,9,2026,2.2
14538,2908,1,2026,3.8
14539,2908,12,2026,2.0
14540,2908,2,2026,1.3
14541,2909,4,2026,8.2
14542,2909,13,2026,7.3
14543,2909,3,2026,7.5
14544,2909,10,2026,10.0
14545,2909,12,2026,9.3
14546,2910,8,2026,6.4
14547,2910,10,2026,5.4
14548,2910,2,2026,5.4
14549,2910,13,2026,6.1
14550,2910,3,2026,6.0
14551,2911,4,2026,6.8
14552,2911,10,2026,5.8
14553,2911,8,2026,5.3
14554,2911,3,2026,6.2
14555,2911,12,2026,6.2
14556,2912,1,2026,5.1
14557,2912,6,2026,6.7
14558,2912,3,2026,5.5
14559,2912,11,2026,6.7
14560,2912,12,2026,5.4
14561,2913,12,2026,8.5
14562,2913,13,2026,8.8
14563,2913,5,2026,7.4
14564,2913,11,2026,7.8
14565,2913,6,2026,10.0
14566,2914,4,2026,3.5
14567,2914,6,2026,4.3
14568,2914,5,2026,0.9
14569,2914,3,2026,0.9
14570,2914,8,2026,2.4
14571,2915,6,2026,9.9
14572,2915,2,2026,8.7
14573,2915,7,2026,9.4
14574,2915,8,2026,7.3
14575,2915,12,2026,9.0
14576,2916,7,2026,8.7
14577,2916,6,2026,7.4
14578,2916,9,2026,7.5
14579,2916,3,2026,8.0
14580,2916,10,2026,7.5
14581,2917,8,2026,7.9
14582,2917,3,2026,9.7
14583,2917,12,2026,7.2
14584,2917,4,2026,7.5
14585,2917,13,2026,7.8
14586,2918,13,2026,5.3
14587,2918,4,2026,5.7
14588,2918,5,2026,5.6
14589,2918,2,2026,6.2
14590,2918,6,2026,7.0
14591,2919,1,2026,7.3
14592,2919,13,2026,7.5
14593,2919,7,2026,8.7
14594,2919,4,2026,7.8
14595,2919,8,2026,7.4
14596,2920,1,2026,8.3
14597,2920,3,2026,8.0
14598,2920,9,2026,9.7
14599,2920,4,2026,7.9
14600,2920,5,2026,7.4
14601,2921,2,2026,7.9
14602,2921,12,2026,7.3
14603,2921,5,2026,9.8
14604,2921,8,2026,7.8
14605,2921,9,2026,9.4
14606,2922,7,2026,9.7
14607,2922,9,2026,8.7
14608,2922,5,2026,7.3
14609,2922,10,2026,8.0
14610,2922,13,2026,9.1
14611,2923,8,2026,9.1
14612,2923,1,2026,8.3
14613,2923,3,2026,8.3
14614,2923,2,2026,7.4
14615,2923,4,2026,9.4
14616,2924,1,2026,6.2
14617,2924,8,2026,5.2
14618,2924,9,2026,5.4
14619,2924,12,2026,6.4
14620,2924,13,2026,5.8
14621,2925,11,2026,6.0
14622,2925,3,2026,6.4
14623,2925,9,2026,6.9
14624,2925,5,2026,5.2
14625,2925,12,2026,5.4
14626,2926,12,2026,5.1
14627,2926,1,2026,6.8
14628,2926,13,2026,5.5
14629,2926,3,2026,6.2
14630,2926,6,2026,5.8
14631,2927,7,2026,5.2
14632,2927,4,2026,5.1
14633,2927,2,2026,5.7
14634,2927,5,2026,5.6
14635,2927,1,2026,5.5
14636,2928,4,2026,0.2
14637,2928,5,2026,3.3
14638,2928,8,2026,0.8
14639,2928,6,2026,0.3
14640,2928,3,2026,1.2
14641,2929,6,2026,6.6
14642,2929,2,2026,5.9
14643,2929,5,2026,6.7
14644,2929,3,2026,6.4
14645,2929,1,2026,6.2
14646,2930,9,2026,9.7
14647,2930,7,2026,7.5
14648,2930,8,2026,9.4
14649,2930,11,2026,7.4
14650,2930,4,2026,9.8
14651,2931,12,2026,6.5
14652,2931,2,2026,5.2
14653,2931,1,2026,5.3
14654,2931,13,2026,6.9
14655,2931,11,2026,5.2
14656,2932,6,2026,2.4
14657,2932,12,2026,1.7
14658,2932,4,2026,0.3
14659,2932,1,2026,0.4
14660,2932,9,2026,1.0
14661,2933,8,2026,6.2
14662,2933,6,2026,5.0
14663,2933,9,2026,6.4
14664,2933,12,2026,6.6
14665,2933,1,2026,6.5
14666,2934,8,2026,8.1
14667,2934,2,2026,9.9
14668,2934,7,2026,7.7
14669,2934,13,2026,9.1
14670,2934,11,2026,7.2
14671,2935,12,2026,10.0
14672,2935,3,2026,9.1
14673,2935,1,2026,9.1
14674,2935,5,2026,7.0
14675,2935,9,2026,7.6
14676,2936,2,2026,8.1
14677,2936,11,2026,7.5
14678,2936,9,2026,8.2
14679,2936,13,2026,9.3
14680,2936,1,2026,7.1
14681,2937,8,2026,5.9
14682,2937,1,2026,6.8
14683,2937,11,2026,5.8
14684,2937,5,2026,5.3
14685,2937,4,2026,6.6
14686,2938,6,2026,4.8
14687,2938,11,2026,0.8
14688,2938,4,2026,1.0
14689,2938,12,2026,2.6
14690,2938,2,2026,3.5
14691,2939,2,2026,9.4
14692,2939,6,2026,9.0
14693,2939,12,2026,7.1
14694,2939,9,2026,9.5
14695,2939,8,2026,7.7
14696,2940,9,2026,5.1
14697,2940,7,2026,6.6
14698,2940,13,2026,6.2
14699,2940,4,2026,5.7
14700,2940,8,2026,5.2
14701,2941,10,2026,9.1
14702,2941,13,2026,9.5
14703,2941,3,2026,9.4
14704,2941,2,2026,9.2
14705,2941,11,2026,9.4
14706,2942,12,2026,8.4
14707,2942,8,2026,7.0
14708,2942,11,2026,7.4
14709,2942,6,2026,8.3
14710,2942,1,2026,7.9
14711,2943,12,2026,5.7
14712,2943,8,2026,6.6
14713,2943,6,2026,5.4
14714,2943,2,2026,6.4
14715,2943,4,2026,6.2
14716,2944,1,2026,7.2
14717,2944,8,2026,7.9
14718,2944,5,2026,9.6
14719,2944,13,2026,7.3
14720,2944,4,2026,7.8
14721,2945,9,2026,2.9
14722,2945,7,2026,3.0
14723,2945,4,2026,4.6
14724,2945,8,2026,3.5
14725,2945,10,2026,1.7
14726,2946,4,2026,9.7
14727,2946,10,2026,7.7
14728,2946,3,2026,7.2
14729,2946,1,2026,8.4
14730,2946,6,2026,8.6
14731,2947,13,2026,6.1
14732,2947,1,2026,5.8
14733,2947,7,2026,6.6
14734,2947,4,2026,5.0
14735,2947,6,2026,5.9
14736,2948,10,2026,6.1
14737,2948,9,2026,5.2
14738,2948,2,2026,5.4
14739,2948,11,2026,6.3
14740,2948,6,2026,5.4
14741,2949,4,2026,0.6
14742,2949,2,2026,2.1
14743,2949,13,2026,2.1
14744,2949,10,2026,3.1
14745,2949,8,2026,3.4
14746,2950,1,2026,6.6
14747,2950,6,2026,5.5
14748,2950,12,2026,5.9
14749,2950,5,2026,5.4
14750,2950,3,2026,5.3
14751,2951,13,2026,6.6
14752,2951,9,2026,6.0
14753,2951,1,2026,7.0
14754,2951,10,2026,5.9
14755,2951,5,2026,6.3
14756,2952,1,2026,6.4
14757,2952,2,2026,6.4
14758,2952,3,2026,5.3
14759,2952,7,2026,6.8
14760,2952,12,2026,6.5
14761,2953,13,2026,8.2
14762,2953,8,2026,9.8
14763,2953,3,2026,8.5
14764,2953,9,2026,8.3
14765,2953,4,2026,9.4
14766,2954,1,2026,5.7
14767,2954,13,2026,6.4
14768,2954,5,2026,5.7
14769,2954,6,2026,6.7
14770,2954,10,2026,6.8
14771,2955,13,2026,8.4
14772,2955,8,2026,8.1
14773,2955,2,2026,9.1
14774,2955,6,2026,9.6
14775,2955,1,2026,9.8
14776,2956,11,2026,6.0
14777,2956,4,2026,6.5
14778,2956,9,2026,6.3
14779,2956,12,2026,6.5
14780,2956,2,2026,6.7
14781,2957,3,2026,7.7
14782,2957,4,2026,9.4
14783,2957,1,2026,9.5
14784,2957,10,2026,7.8
14785,2957,8,2026,7.2
14786,2958,1,2026,2.4
14787,2958,10,2026,3.9
14788,2958,8,2026,4.9
14789,2958,4,2026,0.1
14790,2958,11,2026,2.4
14791,2959,8,2026,6.0
14792,2959,2,2026,7.0
14793,2959,3,2026,6.4
14794,2959,13,2026,5.6
14795,2959,10,2026,5.6
14796,2960,7,2026,0.4
14797,2960,4,2026,3.3
14798,2960,9,2026,4.1
14799,2960,8,2026,4.3
14800,2960,3,2026,3.9
14801,2961,8,2026,7.3
14802,2961,13,2026,9.5
14803,2961,1,2026,7.1
14804,2961,5,2026,9.0
14805,2961,11,2026,7.5
14806,2962,6,2026,8.8
14807,2962,2,2026,7.9
14808,2962,7,2026,8.8
14809,2962,11,2026,7.3
14810,2962,13,2026,9.5
14811,2963,2,2026,8.5
14812,2963,10,2026,7.5
14813,2963,7,2026,8.9
14814,2963,6,2026,7.8
14815,2963,12,2026,8.8
14816,2964,10,2026,7.7
14817,2964,1,2026,9.8
14818,2964,11,2026,7.1
14819,2964,12,2026,8.0
14820,2964,8,2026,9.9
14821,2965,3,2026,1.1
14822,2965,6,2026,1.4
14823,2965,1,2026,1.9
14824,2965,11,2026,0.9
14825,2965,10,2026,1.0
14826,2966,5,2026,8.6
14827,2966,13,2026,7.1
14828,2966,1,2026,8.7
14829,2966,12,2026,8.4
14830,2966,4,2026,8.3
14831,2967,7,2026,9.2
14832,2967,6,2026,9.9
14833,2967,9,2026,8.1
14834,2967,12,2026,7.0
14835,2967,2,2026,9.3
14836,2968,5,2026,5.6
14837,2968,6,2026,6.3
14838,2968,1,2026,6.3
14839,2968,12,2026,5.5
14840,2968,8,2026,6.0
14841,2969,6,2026,8.3
14842,2969,3,2026,7.6
14843,2969,7,2026,9.7
14844,2969,9,2026,7.1
14845,2969,10,2026,9.0
14846,2970,9,2026,9.8
14847,2970,10,2026,8.9
14848,2970,4,2026,8.5
14849,2970,6,2026,8.9
14850,2970,7,2026,10.0
14851,2971,12,2026,5.1
14852,2971,2,2026,6.3
14853,2971,1,2026,6.3
14854,2971,6,2026,5.1
14855,2971,4,2026,5.3
14856,2972,6,2026,8.6
14857,2972,3,2026,8.2
14858,2972,2,2026,7.1
14859,2972,7,2026,8.0
14860,2972,5,2026,8.2
14861,2973,10,2026,8.7
14862,2973,3,2026,9.8
14863,2973,6,2026,7.5
14864,2973,9,2026,8.5
14865,2973,7,2026,9.0
14866,2974,10,2026,6.9
14867,2974,13,2026,5.4
14868,2974,3,2026,6.5
14869,2974,12,2026,5.1
14870,2974,9,2026,6.8
14871,2975,7,2026,7.5
14872,2975,10,2026,8.0
14873,2975,2,2026,7.7
14874,2975,5,2026,9.4
14875,2975,3,2026,9.9
14876,2976,3,2026,8.6
14877,2976,4,2026,7.9
14878,2976,12,2026,9.4
14879,2976,7,2026,9.3
14880,2976,11,2026,7.7
14881,2977,5,2026,7.1
14882,2977,10,2026,7.7
14883,2977,4,2026,8.9
14884,2977,13,2026,7.4
14885,2977,8,2026,9.1
14886,2978,4,2026,8.5
14887,2978,10,2026,8.2
14888,2978,1,2026,9.3
14889,2978,7,2026,8.3
14890,2978,12,2026,9.3
14891,2979,11,2026,8.9
14892,2979,9,2026,8.4
14893,2979,2,2026,9.2
14894,2979,12,2026,9.7
14895,2979,10,2026,7.1
14896,2980,2,2026,6.5
14897,2980,5,2026,7.0
14898,2980,7,2026,5.4
14899,2980,3,2026,5.4
14900,2980,11,2026,5.1
14901,2981,7,2026,6.4
14902,2981,9,2026,5.1
14903,2981,6,2026,5.6
14904,2981,3,2026,6.1
14905,2981,4,2026,6.4
14906,2982,1,2026,2.2
14907,2982,9,2026,1.5
14908,2982,3,2026,2.5
14909,2982,8,2026,3.3
14910,2982,12,2026,0.6
14911,2983,12,2026,6.6
14912,2983,13,2026,6.8
14913,2983,4,2026,6.3
14914,2983,3,2026,5.6
14915,2983,11,2026,6.2
14916,2984,10,2026,5.7
14917,2984,8,2026,5.8
14918,2984,1,2026,6.7
14919,2984,2,2026,5.6
14920,2984,7,2026,5.1
14921,2985,9,2026,6.3
14922,2985,7,2026,6.9
14923,2985,8,2026,5.7
14924,2985,13,2026,6.6
14925,2985,3,2026,6.2
14926,2986,7,2026,0.9
14927,2986,5,2026,2.7
14928,2986,11,2026,2.3
14929,2986,6,2026,4.9
14930,2986,8,2026,3.5
14931,2987,4,2026,6.1
14932,2987,8,2026,6.6
14933,2987,7,2026,6.0
14934,2987,11,2026,7.0
14935,2987,5,2026,5.3
14936,2988,7,2026,7.6
14937,2988,9,2026,9.4
14938,2988,11,2026,9.3
14939,2988,1,2026,9.4
14940,2988,4,2026,7.2
14941,2989,8,2026,8.3
14942,2989,7,2026,7.0
14943,2989,4,2026,7.4
14944,2989,1,2026,9.6
14945,2989,2,2026,7.3
14946,2990,5,2026,10.0
14947,2990,11,2026,9.0
14948,2990,7,2026,9.9
14949,2990,12,2026,8.6
14950,2990,4,2026,7.8
14951,2991,9,2026,7.2
14952,2991,4,2026,7.8
14953,2991,10,2026,7.0
14954,2991,3,2026,8.3
14955,2991,7,2026,10.0
14956,2992,11,2026,9.9
14957,2992,12,2026,8.5
14958,2992,3,2026,9.2
14959,2992,10,2026,7.6
14960,2992,13,2026,8.1
14961,2993,9,2026,8.4
14962,2993,1,2026,7.7
14963,2993,12,2026,8.3
14964,2993,7,2026,9.5
14965,2993,5,2026,7.6
14966,2994,1,2026,7.3
14967,2994,12,2026,7.8
14968,2994,6,2026,9.4
14969,2994,4,2026,9.4
14970,2994,9,2026,9.9
14971,2995,12,2026,5.1
14972,2995,6,2026,5.2
14973,2995,10,2026,6.3
14974,2995,11,2026,6.8
14975,2995,4,2026,6.0
14976,2996,10,2026,6.6
14977,2996,9,2026,6.9
14978,2996,2,2026,5.3
14979,2996,6,2026,5.9
14980,2996,12,2026,5.6
14981,2997,8,2026,4.4
14982,2997,5,2026,2.3
14983,2997,12,2026,1.6
14984,2997,4,2026,2.4
14985,2997,9,2026,3.1
14986,2998,1,2026,8.5
14987,2998,9,2026,8.5
14988,2998,5,2026,7.4
14989,2998,8,2026,9.9
14990,2998,2,2026,8.0
14991,2999,3,2026,5.7
14992,2999,7,2026,6.5
14993,2999,11,2026,6.7
14994,2999,9,2026,5.6
14995,2999,12,2026,6.3
14996,3000,6,2026,1.6
14997,3000,10,2026,1.9
14998,3000,11,2026,1.9
14999,3000,3,2026,1.5
15000,3000,2,2026,0.1
15001,3001,4,2026,6.9
15002,3001,10,2026,5.1
15003,3001,12,2026,6.6
15004,3001,2,2026,6.5
15005,3001,9,2026,6.7
15006,3002,9,2026,8.8
15007,3002,3,2026,8.8
15008,3002,6,2026,9.3
15009,3002,12,2026,7.1
15010,3002,8,2026,7.4
15011,3003,5,2026,9.2
15012,3003,10,2026,10.0
15013,3003,13,2026,8.2
15014,3003,9,2026,7.1
15015,3003,7,2026,9.5
15016,3004,8,2026,7.1
15017,3004,12,2026,10.0
15018,3004,11,2026,8.1
15019,3004,4,2026,8.1
15020,3004,9,2026,9.0
15021,3005,13,2026,9.3
15022,3005,6,2026,9.0
15023,3005,4,2026,8.6
15024,3005,1,2026,7.0
15025,3005,7,2026,7.5
15026,3006,8,2026,9.7
15027,3006,10,2026,9.9
15028,3006,2,2026,7.8
15029,3006,11,2026,7.4
15030,3006,5,2026,8.9
15031,3007,12,2026,9.5
15032,3007,5,2026,9.0
15033,3007,2,2026,9.0
15034,3007,11,2026,8.7
15035,3007,3,2026,8.6
15036,3008,12,2026,6.2
15037,3008,8,2026,6.6
15038,3008,9,2026,6.1
15039,3008,2,2026,5.1
15040,3008,4,2026,6.1
15041,3009,11,2026,6.3
15042,3009,7,2026,5.1
15043,3009,8,2026,6.5
15044,3009,3,2026,6.0
15045,3009,1,2026,6.2
15046,3010,12,2026,5.2
15047,3010,4,2026,5.5
15048,3010,7,2026,6.4
15049,3010,8,2026,5.8
15050,3010,9,2026,7.0
15051,3011,5,2026,8.0
15052,3011,12,2026,9.5
15053,3011,1,2026,8.6
15054,3011,7,2026,8.3
15055,3011,11,2026,7.2
15056,3012,2,2026,9.0
15057,3012,7,2026,8.8
15058,3012,12,2026,7.4
15059,3012,4,2026,8.4
15060,3012,3,2026,8.9
15061,3013,3,2026,7.0
15062,3013,4,2026,7.6
15063,3013,10,2026,8.4
15064,3013,12,2026,7.2
15065,3013,9,2026,8.2
15066,3014,9,2026,8.9
15067,3014,4,2026,8.5
15068,3014,13,2026,9.0
15069,3014,5,2026,9.5
15070,3014,11,2026,9.0
15071,3015,7,2026,8.6
15072,3015,13,2026,7.6
15073,3015,6,2026,8.4
15074,3015,10,2026,9.3
15075,3015,5,2026,7.8
15076,3016,2,2026,9.7
15077,3016,6,2026,9.5
15078,3016,13,2026,8.0
15079,3016,4,2026,7.5
15080,3016,12,2026,8.2
15081,3017,3,2026,8.0
15082,3017,9,2026,8.2
15083,3017,10,2026,8.4
15084,3017,8,2026,7.8
15085,3017,7,2026,9.0
15086,3018,6,2026,7.3
15087,3018,8,2026,8.9
15088,3018,2,2026,9.4
15089,3018,9,2026,7.4
15090,3018,4,2026,9.3
15091,3019,9,2026,7.7
15092,3019,2,2026,8.5
15093,3019,12,2026,9.5
15094,3019,6,2026,9.1
15095,3019,10,2026,8.6
15096,3020,13,2026,6.1
15097,3020,2,2026,6.1
15098,3020,5,2026,6.5
15099,3020,11,2026,5.9
15100,3020,7,2026,5.1
15101,3021,4,2026,6.5
15102,3021,10,2026,5.4
15103,3021,7,2026,6.1
15104,3021,6,2026,6.1
15105,3021,5,2026,6.3
15106,3022,9,2026,9.3
15107,3022,3,2026,8.9
15108,3022,10,2026,9.2
15109,3022,12,2026,7.3
15110,3022,11,2026,7.4
15111,3023,8,2026,5.1
15112,3023,10,2026,6.6
15113,3023,1,2026,5.5
15114,3023,2,2026,5.6
15115,3023,6,2026,5.3
15116,3024,6,2026,7.7
15117,3024,7,2026,7.5
15118,3024,2,2026,8.2
15119,3024,1,2026,9.7
15120,3024,9,2026,9.8
15121,3025,10,2026,6.2
15122,3025,12,2026,6.4
15123,3025,9,2026,6.7
15124,3025,6,2026,5.5
15125,3025,11,2026,5.8
15126,3026,5,2026,3.2
15127,3026,4,2026,2.3
15128,3026,3,2026,1.6
15129,3026,13,2026,1.7
15130,3026,8,2026,0.5
15131,3027,10,2026,0.6
15132,3027,1,2026,2.7
15133,3027,13,2026,0.3
15134,3027,7,2026,2.4
15135,3027,12,2026,2.0
15136,3028,12,2026,7.4
15137,3028,2,2026,8.8
15138,3028,1,2026,7.8
15139,3028,4,2026,7.6
15140,3028,8,2026,9.0
15141,3029,2,2026,2.6
15142,3029,1,2026,0.4
15143,3029,12,2026,4.3
15144,3029,3,2026,0.2
15145,3029,9,2026,2.6
15146,3030,7,2026,7.4
15147,3030,13,2026,7.8
15148,3030,9,2026,8.0
15149,3030,5,2026,9.7
15150,3030,6,2026,7.7
15151,3031,13,2026,8.9
15152,3031,3,2026,7.2
