id_matricula_disciplina,faltas_totais,frequencia,situacao_final
6226,1,0.98,APROVADO
6227,1,0.98,APROVADO
6228,3,0.95,APROVADO
6229,15,0.75,APROVADO
6230,0,1.0,APROVADO
6231,0,1.0,APROVADO
6232,5,0.92,APROVADO
6233,0,1.0,APROVADO
6234,6,0.9,APROVADO
6235,0,1.0,APROVADO
6236,30,0.5,REPROVADO
6237,3,0.95,REPROVADO
6238,1,0.98,APROVADO
6239,13,0.78,APROVADO
6240,0,1.0,APROVADO
6241,3,0.95,APROVADO
6242,5,0.92,APROVADO
6243,30,0.5,REPROVADO
6244,0,1.0,APROVADO
6245,5,0.92,APROVADO
6246,15,0.75,APROVADO
6247,11,0.82,APROVADO
6248,2,0.97,APROVADO
6249,5,0.92,APROVADO
6250,5,0.92,APROVADO
6251,3,0.95,APROVADO
6252,1,0.98,APROVADO
6253,4,0.93,APROVADO
6254,0,1.0,APROVADO
6255,13,0.78,REPROVADO
6256,5,0.92,APROVADO
6257,3,0.95,APROVADO
6258,10,0.83,REPROVADO
6259,5,0.92,APROVADO
6260,14,0.77,APROVADO
6261,2,0.97,APROVADO
6262,0,1.0,APROVADO
6263,2,0.97,APROVADO
6264,12,0.8,APROVADO
6265,2,0.97,APROVADO
6266,5,0.92,APROVADO
6267,1,0.98,APROVADO
6268,5,0.92,APROVADO
6269,4,0.93,APROVADO
6270,4,0.93,APROVADO
6271,10,0.83,APROVADO
6272,4,0.93,APROVADO
6273,6,0.9,APROVADO
6274,4,0.93,APROVADO
6275,13,0.78,APROVADO
6276,2,0.97,APROVADO
6277,0,1.0,APROVADO
6278,3,0.95,APROVADO
6279,9,0.85,APROVADO
6280,3,0.95,APROVADO
6281,3,0.95,APROVADO
6282,0,1.0,APROVADO
6283,14,0.77,APROVADO
6284,12,0.8,APROVADO
6285,15,0.75,APROVADO
6286,5,0.92,APROVADO
6287,0,1.0,REPROVADO
6288,6,0.9,APROVADO
6289,4,0.93,APROVADO
6290,5,0.92,APROVADO
6291,17,0.72,REPROVADO
6292,0,1.0,APROVADO
6293,3,0.95,REPROVADO
6294,3,0.95,APROVADO
6295,25,0.58,REPROVADO
6296,5,0.92,APROVADO
6297,8,0.87,APROVADO
6298,0,1.0,APROVADO
6299,10,0.83,APROVADO
6300,35,0.42,REPROVADO
6301,15,0.75,APROVADO
6302,14,0.77,APROVADO
6303,10,0.83,REPROVADO
6304,7,0.88,APROVADO
6305,27,0.55,REPROVADO
6306,4,0.93,APROVADO
6307,31,0.48,REPROVADO
6308,8,0.87,APROVADO
6309,15,0.75,APROVADO
6310,0,1.0,APROVADO
6311,6,0.9,APROVADO
6312,0,1.0,APROVADO
6313,2,0.97,APROVADO
6314,1,0.98,APROVADO
6315,2,0.97,APROVADO
6316,4,0.93,APROVADO
6317,16,0.73,REPROVADO
6318,0,1.0,REPROVADO
6319,0,1.0,APROVADO
6320,15,0.75,APROVADO
6321,23,0.62,REPROVADO
6322,19,0.68,REPROVADO
6323,7,0.88,APROVADO
6324,3,0.95,APROVADO
6325,4,0.93,APROVADO
6326,3,0.95,REPROVADO
6327,2,0.97,APROVADO
6328,9,0.85,APROVADO
6329,7,0.88,APROVADO
6330,8,0.87,APROVADO
6331,2,0.97,APROVADO
6332,3,0.95,APROVADO
6333,6,0.9,APROVADO
6334,15,0.75,APROVADO
6335,3,0.95,APROVADO
6336,4,0.93,APROVADO
6337,5,0.92,APROVADO
6338,15,0.75,APROVADO
6339,9,0.85,APROVADO
6340,0,1.0,APROVADO
6341,0,1.0,REPROVADO
6342,7,0.88,APROVADO
6343,10,0.83,APROVADO
6344,1,0.98,APROVADO
6345,13,0.78,APROVADO
6346,1,0.98,REPROVADO
6347,14,0.77,APROVADO
6348,34,0.43,REPROVADO
6349,34,0.43,REPROVADO
6350,4,0.93,APROVADO
6351,4,0.93,APROVADO
6352,4,0.93,APROVADO
6353,1,0.98,APROVADO
6354,3,0.95,REPROVADO
6355,14,0.77,APROVADO
6356,1,0.98,APROVADO
6357,13,0.78,APROVADO
6358,1,0.98,APROVADO
6359,0,1.0,APROVADO
6360,14,0.77,APROVADO
6361,11,0.82,APROVADO
6362,13,0.78,APROVADO
6363,5,0.92,APROVADO
6364,4,0.93,APROVADO
6365,12,0.8,APROVADO
6366,0,1.0,REPROVADO
6367,8,0.87,APROVADO
6368,30,0.5,REPROVADO
6369,13,0.78,APROVADO
6370,7,0.88,APROVADO
6371,4,0.93,APROVADO
6372,3,0.95,APROVADO
6373,2,0.97,APROVADO
6374,0,1.0,APROVADO
6375,7,0.88,REPROVADO
6376,15,0.75,APROVADO
6377,26,0.57,REPROVADO
6378,1,0.98,APROVADO
6379,3,0.95,APROVADO
6380,8,0.87,APROVADO
6381,6,0.9,APROVADO
6382,3,0.95,REPROVADO
6383,5,0.92,APROVADO
6384,17,0.72,REPROVADO
6385,3,0.95,APROVADO
6386,3,0.95,APROVADO
6387,5,0.92,APROVADO
6388,4,0.93,APROVADO
6389,29,0.52,REPROVADO
6390,0,1.0,APROVADO
6391,5,0.92,APROVADO
6392,2,0.97,APROVADO
6393,1,0.98,APROVADO
6394,15,0.75,APROVADO
6395,1,0.98,APROVADO
6396,12,0.8,APROVADO
6397,20,0.67,REPROVADO
6398,32,0.47,REPROVADO
6399,3,0.95,APROVADO
6400,14,0.77,APROVADO
6401,24,0.6,REPROVADO
6402,25,0.58,REPROVADO
6403,8,0.87,APROVADO
6404,3,0.95,APROVADO
6405,5,0.92,APROVADO
6406,0,1.0,APROVADO
6407,14,0.77,APROVADO
6408,6,0.9,APROVADO
6409,13,0.78,APROVADO
6410,0,1.0,REPROVADO
6411,9,0.85,APROVADO
6412,11,0.82,APROVADO
6413,17,0.72,REPROVADO
6414,11,0.82,APROVADO
6415,11,0.82,REPROVADO
6416,14,0.77,APROVADO
6417,11,0.82,APROVADO
6418,10,0.83,REPROVADO
6419,12,0.8,APROVADO
6420,6,0.9,APROVADO
6421,4,0.93,APROVADO
6422,8,0.87,APROVADO
6423,23,0.62,REPROVADO
6424,2,0.97,APROVADO
6425,12,0.8,APROVADO
6426,3,0.95,APROVADO
6427,9,0.85,APROVADO
6428,11,0.82,APROVADO
6429,15,0.75,APROVADO
6430,0,1.0,APROVADO
6431,2,0.97,REPROVADO
6432,3,0.95,APROVADO
6433,0,1.0,APROVADO
6434,6,0.9,APROVADO
6435,5,0.92,APROVADO
6436,3,0.95,APROVADO
6437,2,0.97,APROVADO
6438,12,0.8,APROVADO
6439,4,0.93,APROVADO
6440,1,0.98,APROVADO
6441,10,0.83,APROVADO
6442,3,0.95,APROVADO
6443,12,0.8,APROVADO
6444,2,0.97,APROVADO
6445,17,0.72,REPROVADO
6446,0,1.0,APROVADO
6447,2,0.97,APROVADO
6448,1,0.98,APROVADO
6449,2,0.97,APROVADO
6450,2,0.97,REPROVADO
6451,7,0.88,APROVADO
6452,4,0.93,APROVADO
6453,6,0.9,APROVADO
6454,15,0.75,APROVADO
6455,13,0.78,APROVADO
6456,0,1.0,REPROVADO
6457,2,0.97,APROVADO
6458,3,0.95,APROVADO
6459,5,0.92,APROVADO
6460,4,0.93,APROVADO
6461,23,0.62,REPROVADO
6462,2,0.97,APROVADO
6463,4,0.93,APROVADO
6464,13,0.78,APROVADO
6465,4,0.93,APROVADO
6466,2,0.97,APROVADO
6467,3,0.95,APROVADO
6468,4,0.93,APROVADO
6469,0,1.0,APROVADO
6470,15,0.75,REPROVADO
6471,4,0.93,APROVADO
6472,14,0.77,APROVADO
6473,5,0.92,APROVADO
6474,5,0.92,APROVADO
6475,8,0.87,REPROVADO
6476,2,0.97,APROVADO
6477,37,0.38,REPROVADO
6478,7,0.88,APROVADO
6479,10,0.83,APROVADO
6480,3,0.95,APROVADO
6481,0,1.0,APROVADO
6482,2,0.97,APROVADO
6483,0,1.0,APROVADO
6484,4,0.93,APROVADO
6485,4,0.93,APROVADO
6486,2,0.97,APROVADO
6487,2,0.97,APROVADO
6488,2,0.97,REPROVADO
6489,8,0.87,APROVADO
6490,5,0.92,APROVADO
6491,9,0.85,APROVADO
6492,13,0.78,APROVADO
6493,3,0.95,APROVADO
6494,1,0.98,APROVADO
6495,20,0.67,REPROVADO
6496,1,0.98,REPROVADO
6497,9,0.85,APROVADO
6498,12,0.8,APROVADO
6499,1,0.98,APROVADO
6500,2,0.97,APROVADO
6501,3,0.95,APROVADO
6502,15,0.75,APROVADO
6503,1,0.98,APROVADO
6504,12,0.8,APROVADO
6505,1,0.98,APROVADO
6506,9,0.85,APROVADO
6507,0,1.0,APROVADO
6508,2,0.97,APROVADO
6509,5,0.92,APROVADO
6510,0,1.0,APROVADO
6511,2,0.97,APROVADO
6512,11,0.82,APROVADO
6513,2,0.97,APROVADO
6514,2,0.97,REPROVADO
6515,1,0.98,APROVADO
6516,4,0.93,REPROVADO
6517,2,0.97,APROVADO
6518,4,0.93,APROVADO
6519,9,0.85,APROVADO
6520,0,1.0,APROVADO
6521,14,0.77,APROVADO
6522,21,0.65,REPROVADO
6523,1,0.98,APROVADO
6524,7,0.88,APROVADO
6525,14,0.77,APROVADO
6526,1,0.98,REPROVADO
6527,14,0.77,APROVADO
6528,27,0.55,REPROVADO
6529,14,0.77,APROVADO
6530,2,0.97,APROVADO
6531,13,0.78,APROVADO
6532,5,0.92,APROVADO
6533,6,0.9,APROVADO
6534,1,0.98,APROVADO
6535,1,0.98,APROVADO
6536,4,0.93,APROVADO
6537,3,0.95,APROVADO
6538,1,0.98,APROVADO
6539,8,0.87,APROVADO
6540,6,0.9,APROVADO
6541,15,0.75,APROVADO
6542,4,0.93,APROVADO
6543,4,0.93,APROVADO
6544,8,0.87,APROVADO
6545,4,0.93,APROVADO
6546,1,0.98,APROVADO
6547,24,0.6,REPROVADO
6548,6,0.9,REPROVADO
6549,5,0.92,REPROVADO
6550,4,0.93,REPROVADO
6551,1,0.98,APROVADO
6552,30,0.5,REPROVADO
6553,5,0.92,APROVADO
6554,2,0.97,REPROVADO
6555,2,0.97,APROVADO
6556,1,0.98,APROVADO
6557,2,0.97,APROVADO
6558,5,0.92,APROVADO
6559,15,0.75,APROVADO
6560,3,0.95,APROVADO
6561,14,0.77,APROVADO
6562,3,0.95,APROVADO
6563,10,0.83,APROVADO
6564,10,0.83,APROVADO
6565,10,0.83,APROVADO
6566,15,0.75,APROVADO
6567,5,0.92,APROVADO
6568,31,0.48,REPROVADO
6569,12,0.8,APROVADO
6570,4,0.93,APROVADO
6571,1,0.98,APROVADO
6572,0,1.0,APROVADO
6573,11,0.82,APROVADO
6574,3,0.95,APROVADO
6575,0,1.0,APROVADO
6576,0,1.0,APROVADO
6577,7,0.88,APROVADO
6578,11,0.82,APROVADO
6579,4,0.93,APROVADO
6580,3,0.95,APROVADO
6581,1,0.98,APROVADO
6582,7,0.88,APROVADO
6583,3,0.95,APROVADO
6584,0,1.0,APROVADO
6585,37,0.38,REPROVADO
6586,4,0.93,APROVADO
6587,2,0.97,APROVADO
6588,7,0.88,APROVADO
6589,25,0.58,REPROVADO
6590,1,0.98,APROVADO
6591,1,0.98,REPROVADO
6592,0,1.0,APROVADO
6593,6,0.9,APROVADO
6594,2,0.97,APROVADO
6595,5,0.92,APROVADO
6596,14,0.77,APROVADO
6597,0,1.0,APROVADO
6598,12,0.8,APROVADO
6599,5,0.92,APROVADO
6600,15,0.75,APROVADO
6601,10,0.83,APROVADO
6602,1,0.98,APROVADO
6603,1,0.98,APROVADO
6604,2,0.97,APROVADO
6605,40,0.33,REPROVADO
6606,5,0.92,APROVADO
6607,12,0.8,APROVADO
6608,1,0.98,APROVADO
6609,7,0.88,REPROVADO
6610,13,0.78,APROVADO
6611,2,0.97,APROVADO
6612,0,1.0,APROVADO
6613,6,0.9,APROVADO
6614,0,1.0,APROVADO
6615,6,0.9,APROVADO
6616,4,0.93,APROVADO
6617,4,0.93,APROVADO
6618,1,0.98,APROVADO
6619,7,0.88,APROVADO
6620,5,0.92,APROVADO
6621,10,0.83,APROVADO
6622,9,0.85,REPROVADO
6623,14,0.77,REPROVADO
6624,1,0.98,APROVADO
6625,12,0.8,APROVADO
6626,9,0.85,APROVADO
6627,1,0.98,APROVADO
6628,4,0.93,APROVADO
6629,3,0.95,APROVADO
6630,7,0.88,APROVADO
6631,22,0.63,REPROVADO
6632,9,0.85,REPROVADO
6633,0,1.0,APROVADO
6634,8,0.87,APROVADO
6635,3,0.95,APROVADO
6636,8,0.87,APROVADO
6637,9,0.85,APROVADO
6638,5,0.92,APROVADO
6639,2,0.97,APROVADO
6640,1,0.98,APROVADO
6641,7,0.88,APROVADO
6642,5,0.92,APROVADO
6643,4,0.93,APROVADO
6644,3,0.95,APROVADO
6645,7,0.88,APROVADO
6646,11,0.82,REPROVADO
6647,7,0.88,APROVADO
6648,7,0.88,APROVADO
6649,4,0.93,APROVADO
6650,0,1.0,REPROVADO
6651,3,0.95,REPROVADO
6652,18,0.7,REPROVADO
6653,14,0.77,APROVADO
6654,12,0.8,APROVADO
6655,10,0.83,APROVADO
6656,12,0.8,APROVADO
6657,5,0.92,APROVADO
6658,1,0.98,REPROVADO
6659,3,0.95,APROVADO
6660,0,1.0,APROVADO
6661,9,0.85,APROVADO
6662,4,0.93,APROVADO
6663,5,0.92,APROVADO
6664,0,1.0,APROVADO
6665,13,0.78,APROVADO
6666,3,0.95,APROVADO
6667,4,0.93,APROVADO
6668,10,0.83,APROVADO
6669,25,0.58,REPROVADO
6670,5,0.92,APROVADO
6671,8,0.87,REPROVADO
6672,14,0.77,APROVADO
6673,1,0.98,APROVADO
6674,12,0.8,APROVADO
6675,5,0.92,APROVADO
6676,17,0.72,REPROVADO
6677,10,0.83,APROVADO
6678,3,0.95,APROVADO
6679,5,0.92,APROVADO
6680,23,0.62,REPROVADO
6681,1,0.98,APROVADO
6682,1,0.98,APROVADO
6683,36,0.4,REPROVADO
6684,12,0.8,APROVADO
6685,13,0.78,APROVADO
6686,15,0.75,APROVADO
6687,5,0.92,APROVADO
6688,3,0.95,APROVADO
6689,1,0.98,REPROVADO
6690,5,0.92,APROVADO
6691,7,0.88,APROVADO
6692,0,1.0,REPROVADO
6693,38,0.37,REPROVADO
6694,3,0.95,APROVADO
6695,0,1.0,APROVADO
6696,25,0.58,REPROVADO
6697,2,0.97,APROVADO
6698,1,0.98,APROVADO
6699,2,0.97,APROVADO
6700,9,0.85,APROVADO
6701,1,0.98,APROVADO
6702,15,0.75,APROVADO
6703,2,0.97,APROVADO
6704,2,0.97,APROVADO
6705,15,0.75,REPROVADO
6706,1,0.98,REPROVADO
6707,5,0.92,APROVADO
6708,13,0.78,APROVADO
6709,4,0.93,REPROVADO
6710,4,0.93,APROVADO
6711,2,0.97,APROVADO
6712,0,1.0,APROVADO
6713,2,0.97,APROVADO
6714,23,0.62,REPROVADO
6715,8,0.87,APROVADO
6716,3,0.95,APROVADO
6717,2,0.97,APROVADO
6718,14,0.77,REPROVADO
6719,0,1.0,APROVADO
6720,0,1.0,APROVADO
6721,15,0.75,APROVADO
6722,13,0.78,APROVADO
6723,25,0.58,REPROVADO
6724,0,1.0,APROVADO
6725,7,0.88,APROVADO
6726,4,0.93,APROVADO
6727,0,1.0,APROVADO
6728,0,1.0,APROVADO
6729,0,1.0,APROVADO
6730,10,0.83,REPROVADO
6731,1,0.98,APROVADO
6732,4,0.93,APROVADO
6733,4,0.93,APROVADO
6734,12,0.8,APROVADO
6735,27,0.55,REPROVADO
6736,6,0.9,APROVADO
6737,2,0.97,APROVADO
6738,4,0.93,APROVADO
6739,3,0.95,REPROVADO
6740,5,0.92,APROVADO
6741,0,1.0,APROVADO
6742,7,0.88,APROVADO
6743,4,0.93,REPROVADO
6744,40,0.33,REPROVADO
6745,5,0.92,APROVADO
6746,2,0.97,APROVADO
6747,3,0.95,APROVADO
6748,0,1.0,APROVADO
6749,2,0.97,APROVADO
6750,4,0.93,APROVADO
6751,15,0.75,APROVADO
6752,20,0.67,REPROVADO
6753,3,0.95,APROVADO
6754,0,1.0,APROVADO
6755,2,0.97,APROVADO
6756,3,0.95,APROVADO
6757,1,0.98,APROVADO
6758,14,0.77,APROVADO
6759,3,0.95,APROVADO
6760,5,0.92,REPROVADO
6761,7,0.88,APROVADO
6762,7,0.88,APROVADO
6763,11,0.82,APROVADO
6764,1,0.98,REPROVADO
6765,13,0.78,APROVADO
6766,4,0.93,APROVADO
6767,9,0.85,APROVADO
6768,2,0.97,APROVADO
6769,14,0.77,APROVADO
6770,23,0.62,REPROVADO
6771,3,0.95,APROVADO
6772,2,0.97,APROVADO
6773,13,0.78,APROVADO
6774,3,0.95,APROVADO
6775,5,0.92,REPROVADO
6776,0,1.0,APROVADO
6777,10,0.83,REPROVADO
6778,2,0.97,APROVADO
6779,1,0.98,APROVADO
6780,14,0.77,APROVADO
6781,3,0.95,APROVADO
6782,1,0.98,APROVADO
6783,8,0.87,APROVADO
6784,39,0.35,REPROVADO
6785,5,0.92,APROVADO
6786,3,0.95,APROVADO
6787,10,0.83,APROVADO
6788,4,0.93,REPROVADO
6789,14,0.77,APROVADO
6790,14,0.77,APROVADO
6791,8,0.87,APROVADO
6792,13,0.78,APROVADO
6793,4,0.93,APROVADO
6794,0,1.0,APROVADO
6795,15,0.75,REPROVADO
6796,4,0.93,APROVADO
6797,2,0.97,APROVADO
6798,11,0.82,APROVADO
6799,2,0.97,APROVADO
6800,31,0.48,REPROVADO
6801,38,0.37,REPROVADO
6802,5,0.92,APROVADO
6803,0,1.0,APROVADO
6804,8,0.87,APROVADO
6805,5,0.92,APROVADO
6806,6,0.9,APROVADO
6807,21,0.65,REPROVADO
6808,16,0.73,REPROVADO
6809,4,0.93,APROVADO
6810,11,0.82,APROVADO
6811,5,0.92,APROVADO
6812,24,0.6,REPROVADO
6813,13,0.78,APROVADO
6814,5,0.92,APROVADO
6815,10,0.83,APROVADO
6816,0,1.0,APROVADO
6817,0,1.0,APROVADO
6818,18,0.7,REPROVADO
6819,7,0.88,APROVADO
6820,0,1.0,APROVADO
6821,10,0.83,APROVADO
6822,4,0.93,APROVADO
6823,0,1.0,REPROVADO
6824,14,0.77,APROVADO
6825,3,0.95,APROVADO
6826,3,0.95,APROVADO
6827,31,0.48,REPROVADO
6828,0,1.0,APROVADO
6829,34,0.43,REPROVADO
6830,0,1.0,REPROVADO
6831,2,0.97,APROVADO
6832,12,0.8,APROVADO
6833,9,0.85,APROVADO
6834,13,0.78,APROVADO
6835,17,0.72,REPROVADO
6836,0,1.0,APROVADO
6837,1,0.98,APROVADO
6838,13,0.78,APROVADO
6839,3,0.95,APROVADO
6840,8,0.87,APROVADO
6841,5,0.92,APROVADO
6842,1,0.98,APROVADO
6843,3,0.95,APROVADO
6844,2,0.97,APROVADO
6845,1,0.98,APROVADO
6846,10,0.83,APROVADO
6847,10,0.83,APROVADO
6848,12,0.8,APROVADO
6849,3,0.95,APROVADO
6850,11,0.82,APROVADO
6851,1,0.98,APROVADO
6852,0,1.0,APROVADO
6853,2,0.97,APROVADO
6854,5,0.92,APROVADO
6855,2,0.97,APROVADO
6856,31,0.48,REPROVADO
6857,2,0.97,APROVADO
6858,8,0.87,APROVADO
6859,7,0.88,APROVADO
6860,10,0.83,APROVADO
6861,0,1.0,APROVADO
6862,9,0.85,REPROVADO
6863,9,0.85,APROVADO
6864,3,0.95,APROVADO
6865,4,0.93,APROVADO
6866,5,0.92,REPROVADO
6867,4,0.93,APROVADO
6868,0,1.0,APROVADO
6869,1,0.98,APROVADO
6870,5,0.92,APROVADO
6871,12,0.8,APROVADO
6872,3,0.95,APROVADO
6873,11,0.82,APROVADO
6874,14,0.77,APROVADO
6875,1,0.98,APROVADO
6876,5,0.92,APROVADO
6877,4,0.93,APROVADO
6878,32,0.47,REPROVADO
6879,8,0.87,APROVADO
6880,10,0.83,APROVADO
6881,22,0.63,REPROVADO
6882,9,0.85,APROVADO
6883,4,0.93,APROVADO
6884,15,0.75,APROVADO
6885,11,0.82,REPROVADO
6886,9,0.85,APROVADO
6887,4,0.93,APROVADO
6888,11,0.82,APROVADO
6889,5,0.92,APROVADO
6890,3,0.95,APROVADO
6891,3,0.95,APROVADO
6892,1,0.98,APROVADO
6893,3,0.95,APROVADO
6894,25,0.58,REPROVADO
6895,5,0.92,APROVADO
6896,13,0.78,REPROVADO
6897,9,0.85,APROVADO
6898,5,0.92,APROVADO
6899,6,0.9,APROVADO
6900,4,0.93,REPROVADO
6901,7,0.88,REPROVADO
6902,32,0.47,REPROVADO
6903,0,1.0,APROVADO
6904,13,0.78,APROVADO
6905,24,0.6,REPROVADO
6906,6,0.9,APROVADO
6907,5,0.92,REPROVADO
6908,12,0.8,REPROVADO
6909,4,0.93,APROVADO
6910,2,0.97,APROVADO
6911,1,0.98,APROVADO
6912,3,0.95,APROVADO
6913,3,0.95,APROVADO
6914,3,0.95,APROVADO
6915,0,1.0,APROVADO
6916,15,0.75,APROVADO
6917,35,0.42,REPROVADO
6918,0,1.0,APROVADO
6919,2,0.97,APROVADO
6920,4,0.93,APROVADO
6921,3,0.95,APROVADO
6922,0,1.0,APROVADO
6923,15,0.75,APROVADO
6924,2,0.97,APROVADO
6925,32,0.47,REPROVADO
6926,1,0.98,APROVADO
6927,2,0.97,APROVADO
6928,3,0.95,APROVADO
6929,3,0.95,APROVADO
6930,4,0.93,APROVADO
6931,4,0.93,APROVADO
6932,3,0.95,APROVADO
6933,2,0.97,APROVADO
6934,2,0.97,APROVADO
6935,4,0.93,APROVADO
6936,14,0.77,APROVADO
6937,1,0.98,APROVADO
6938,0,1.0,APROVADO
6939,3,0.95,APROVADO
6940,2,0.97,APROVADO
6941,2,0.97,APROVADO
6942,0,1.0,APROVADO
6943,2,0.97,APROVADO
6944,1,0.98,APROVADO
6945,11,0.82,APROVADO
6946,4,0.93,APROVADO
6947,3,0.95,REPROVADO
6948,12,0.8,APROVADO
6949,2,0.97,APROVADO
6950,3,0.95,APROVADO
6951,4,0.93,APROVADO
6952,14,0.77,APROVADO
6953,1,0.98,APROVADO
6954,10,0.83,APROVADO
6955,3,0.95,APROVADO
6956,9,0.85,APROVADO
6957,1,0.98,APROVADO
6958,0,1.0,APROVADO
6959,2,0.97,REPROVADO
6960,0,1.0,APROVADO
6961,1,0.98,APROVADO
6962,9,0.85,APROVADO
6963,4,0.93,APROVADO
6964,39,0.35,REPROVADO
6965,3,0.95,APROVADO
6966,0,1.0,APROVADO
6967,4,0.93,APROVADO
6968,4,0.93,APROVADO
6969,34,0.43,REPROVADO
6970,2,0.97,APROVADO
6971,4,0.93,APROVADO
6972,3,0.95,APROVADO
6973,4,0.93,APROVADO
6974,32,0.47,REPROVADO
6975,0,1.0,APROVADO
6976,4,0.93,APROVADO
6977,1,0.98,APROVADO
6978,1,0.98,APROVADO
6979,8,0.87,APROVADO
6980,2,0.97,REPROVADO
6981,5,0.92,APROVADO
6982,9,0.85,APROVADO
6983,4,0.93,APROVADO
6984,2,0.97,APROVADO
6985,1,0.98,APROVADO
6986,22,0.63,REPROVADO
6987,0,1.0,APROVADO
6988,17,0.72,REPROVADO
6989,0,1.0,APROVADO
6990,5,0.92,APROVADO
6991,1,0.98,APROVADO
6992,2,0.97,APROVADO
6993,3,0.95,APROVADO
6994,29,0.52,REPROVADO
6995,0,1.0,APROVADO
6996,0,1.0,APROVADO
6997,0,1.0,APROVADO
6998,1,0.98,APROVADO
6999,12,0.8,APROVADO
7000,34,0.43,REPROVADO
7001,5,0.92,APROVADO
7002,2,0.97,APROVADO
7003,33,0.45,REPROVADO
7004,5,0.92,REPROVADO
7005,5,0.92,APROVADO
7006,8,0.87,APROVADO
7007,3,0.95,APROVADO
7008,0,1.0,APROVADO
7009,3,0.95,APROVADO
7010,14,0.77,APROVADO
7011,4,0.93,APROVADO
7012,9,0.85,APROVADO
7013,2,0.97,APROVADO
7014,39,0.35,REPROVADO
7015,3,0.95,APROVADO
7016,10,0.83,APROVADO
7017,9,0.85,APROVADO
7018,21,0.65,REPROVADO
7019,11,0.82,APROVADO
7020,27,0.55,REPROVADO
7021,1,0.98,APROVADO
7022,32,0.47,REPROVADO
7023,14,0.77,APROVADO
7024,0,1.0,APROVADO
7025,24,0.6,REPROVADO
7026,8,0.87,APROVADO
7027,1,0.98,APROVADO
7028,1,0.98,APROVADO
7029,4,0.93,APROVADO
7030,1,0.98,APROVADO
7031,7,0.88,REPROVADO
7032,3,0.95,APROVADO
7033,11,0.82,APROVADO
7034,40,0.33,REPROVADO
7035,0,1.0,APROVADO
7036,1,0.98,APROVADO
7037,0,1.0,APROVADO
7038,0,1.0,APROVADO
7039,1,0.98,REPROVADO
7040,1,0.98,APROVADO
7041,3,0.95,APROVADO
7042,1,0.98,APROVADO
7043,11,0.82,APROVADO
7044,39,0.35,REPROVADO
7045,24,0.6,REPROVADO
7046,19,0.68,REPROVADO
7047,10,0.83,APROVADO
7048,9,0.85,REPROVADO
7049,13,0.78,APROVADO
7050,1,0.98,REPROVADO
7051,33,0.45,REPROVADO
7052,4,0.93,APROVADO
7053,3,0.95,APROVADO
7054,7,0.88,APROVADO
7055,1,0.98,REPROVADO
7056,1,0.98,APROVADO
7057,8,0.87,APROVADO
7058,8,0.87,APROVADO
7059,2,0.97,APROVADO
7060,3,0.95,APROVADO
7061,11,0.82,APROVADO
7062,7,0.88,REPROVADO
7063,3,0.95,APROVADO
7064,17,0.72,REPROVADO
7065,15,0.75,APROVADO
7066,1,0.98,APROVADO
7067,5,0.92,APROVADO
7068,6,0.9,APROVADO
7069,0,1.0,APROVADO
7070,13,0.78,APROVADO
7071,38,0.37,REPROVADO
7072,13,0.78,REPROVADO
7073,13,0.78,REPROVADO
7074,30,0.5,REPROVADO
7075,2,0.97,APROVADO
7076,10,0.83,APROVADO
7077,0,1.0,APROVADO
7078,5,0.92,APROVADO
7079,9,0.85,REPROVADO
7080,2,0.97,APROVADO
7081,2,0.97,APROVADO
7082,9,0.85,APROVADO
7083,2,0.97,APROVADO
7084,37,0.38,REPROVADO
7085,6,0.9,APROVADO
7086,7,0.88,APROVADO
7087,1,0.98,APROVADO
7088,23,0.62,REPROVADO
7089,3,0.95,APROVADO
7090,16,0.73,REPROVADO
7091,0,1.0,APROVADO
7092,4,0.93,APROVADO
7093,1,0.98,APROVADO
7094,36,0.4,REPROVADO
7095,11,0.82,APROVADO
7096,5,0.92,APROVADO
7097,13,0.78,REPROVADO
7098,10,0.83,APROVADO
7099,3,0.95,APROVADO
7100,10,0.83,APROVADO
7101,7,0.88,REPROVADO
7102,1,0.98,APROVADO
7103,9,0.85,APROVADO
7104,3,0.95,APROVADO
7105,7,0.88,APROVADO
7106,2,0.97,APROVADO
7107,30,0.5,REPROVADO
7108,4,0.93,APROVADO
7109,37,0.38,REPROVADO
7110,13,0.78,REPROVADO
7111,13,0.78,APROVADO
7112,11,0.82,APROVADO
7113,10,0.83,APROVADO
7114,1,0.98,APROVADO
7115,4,0.93,APROVADO
7116,13,0.78,APROVADO
7117,11,0.82,APROVADO
7118,12,0.8,APROVADO
7119,0,1.0,APROVADO
7120,11,0.82,APROVADO
7121,13,0.78,APROVADO
7122,21,0.65,REPROVADO
7123,2,0.97,APROVADO
7124,6,0.9,REPROVADO
7125,8,0.87,APROVADO
7126,5,0.92,APROVADO
7127,4,0.93,REPROVADO
7128,4,0.93,APROVADO
7129,3,0.95,APROVADO
7130,3,0.95,APROVADO
7131,0,1.0,APROVADO
7132,4,0.93,APROVADO
7133,14,0.77,APROVADO
7134,3,0.95,APROVADO
7135,3,0.95,APROVADO
7136,8,0.87,APROVADO
7137,4,0.93,APROVADO
7138,15,0.75,REPROVADO
7139,11,0.82,APROVADO
7140,0,1.0,APROVADO
7141,39,0.35,REPROVADO
7142,8,0.87,APROVADO
7143,2,0.97,APROVADO
7144,0,1.0,APROVADO
