id_matricula_disciplina,faltas_totais,frequencia,situacao_final
6506,2,0.97,APROVADO
6507,1,0.98,APROVADO
6508,22,0.63,REPROVADO
6509,15,0.75,APROVADO
6510,15,0.75,APROVADO
6511,14,0.77,APROVADO
6512,3,0.95,APROVADO
6513,31,0.48,REPROVADO
6514,1,0.98,APROVADO
6515,18,0.7,REPROVADO
6516,3,0.95,APROVADO
6517,5,0.92,APROVADO
6518,9,0.85,REPROVADO
6519,22,0.63,REPROVADO
6520,1,0.98,APROVADO
6521,19,0.68,REPROVADO
6522,1,0.98,APROVADO
6523,29,0.52,REPROVADO
6524,3,0.95,APROVADO
6525,3,0.95,APROVADO
6526,1,0.98,APROVADO
6527,0,1.0,APROVADO
6528,4,0.93,REPROVADO
6529,38,0.37,REPROVADO
6530,23,0.62,REPROVADO
6531,12,0.8,APROVADO
6532,8,0.87,APROVADO
6533,1,0.98,APROVADO
6534,2,0.97,APROVADO
6535,3,0.95,APROVADO
6536,3,0.95,APROVADO
6537,10,0.83,APROVADO
6538,1,0.98,APROVADO
6539,4,0.93,APROVADO
6540,6,0.9,APROVADO
6541,3,0.95,APROVADO
6542,4,0.93,APROVADO
6543,16,0.73,REPROVADO
6544,0,1.0,APROVADO
6545,10,0.83,APROVADO
6546,7,0.88,APROVADO
6547,11,0.82,APROVADO
6548,21,0.65,REPROVADO
6549,9,0.85,APROVADO
6550,4,0.93,APROVADO
6551,4,0.93,APROVADO
6552,15,0.75,APROVADO
6553,4,0.93,REPROVADO
6554,0,1.0,APROVADO
6555,12,0.8,APROVADO
6556,10,0.83,APROVADO
6557,23,0.62,REPROVADO
6558,2,0.97,APROVADO
6559,3,0.95,APROVADO
6560,0,1.0,APROVADO
6561,3,0.95,APROVADO
6562,1,0.98,APROVADO
6563,1,0.98,APROVADO
6564,4,0.93,APROVADO
6565,13,0.78,APROVADO
6566,0,1.0,APROVADO
6567,1,0.98,APROVADO
6568,12,0.8,APROVADO
6569,3,0.95,APROVADO
6570,0,1.0,APROVADO
6571,5,0.92,APROVADO
6572,37,0.38,REPROVADO
6573,40,0.33,REPROVADO
6574,0,1.0,APROVADO
6575,1,0.98,APROVADO
6576,0,1.0,APROVADO
6577,0,1.0,APROVADO
6578,8,0.87,APROVADO
6579,14,0.77,APROVADO
6580,23,0.62,REPROVADO
6581,1,0.98,APROVADO
6582,2,0.97,APROVADO
6583,10,0.83,APROVADO
6584,1,0.98,APROVADO
6585,8,0.87,APROVADO
6586,3,0.95,APROVADO
6587,2,0.97,APROVADO
6588,1,0.98,APROVADO
6589,1,0.98,APROVADO
6590,7,0.88,REPROVADO
6591,14,0.77,APROVADO
6592,1,0.98,APROVADO
6593,3,0.95,APROVADO
6594,30,0.5,REPROVADO
6595,2,0.97,APROVADO
6596,37,0.38,REPROVADO
6597,2,0.97,APROVADO
6598,4,0.93,APROVADO
6599,32,0.47,REPROVADO
6600,5,0.92,APROVADO
6601,16,0.73,REPROVADO
6602,9,0.85,APROVADO
6603,4,0.93,APROVADO
6604,1,0.98,APROVADO
6605,1,0.98,APROVADO
6606,0,1.0,APROVADO
6607,39,0.35,REPROVADO
6608,11,0.82,APROVADO
6609,3,0.95,APROVADO
6610,2,0.97,APROVADO
6611,14,0.77,APROVADO
6612,3,0.95,APROVADO
6613,4,0.93,APROVADO
6614,0,1.0,APROVADO
6615,1,0.98,APROVADO
6616,12,0.8,APROVADO
6617,5,0.92,APROVADO
6618,15,0.75,APROVADO
6619,1,0.98,APROVADO
6620,4,0.93,APROVADO
6621,2,0.97,APROVADO
6622,0,1.0,REPROVADO
6623,8,0.87,APROVADO
6624,6,0.9,APROVADO
6625,4,0.93,REPROVADO
6626,29,0.52,REPROVADO
6627,12,0.8,APROVADO
6628,7,0.88,APROVADO
6629,0,1.0,APROVADO
6630,5,0.92,APROVADO
6631,5,0.92,APROVADO
6632,10,0.83,APROVADO
6633,2,0.97,APROVADO
6634,1,0.98,APROVADO
6635,3,0.95,APROVADO
6636,2,0.97,APROVADO
6637,11,0.82,APROVADO
6638,4,0.93,APROVADO
6639,4,0.93,APROVADO
6640,14,0.77,APROVADO
6641,3,0.95,APROVADO
6642,14,0.77,APROVADO
6643,4,0.93,APROVADO
6644,0,1.0,APROVADO
6645,1,0.98,REPROVADO
6646,1,0.98,APROVADO
6647,2,0.97,APROVADO
6648,17,0.72,REPROVADO
6649,10,0.83,APROVADO
6650,2,0.97,APROVADO
6651,9,0.85,APROVADO
6652,2,0.97,APROVADO
6653,1,0.98,REPROVADO
6654,4,0.93,APROVADO
6655,4,0.93,REPROVADO
6656,1,0.98,APROVADO
6657,3,0.95,APROVADO
6658,0,1.0,APROVADO
6659,2,0.97,APROVADO
6660,15,0.75,REPROVADO
6661,0,1.0,APROVADO
6662,3,0.95,APROVADO
6663,25,0.58,REPROVADO
6664,4,0.93,APROVADO
6665,14,0.77,APROVADO
6666,10,0.83,APROVADO
6667,22,0.63,REPROVADO
6668,14,0.77,APROVADO
6669,7,0.88,APROVADO
6670,1,0.98,APROVADO
6671,7,0.88,APROVADO
6672,4,0.93,APROVADO
6673,4,0.93,APROVADO
6674,36,0.4,REPROVADO
6675,2,0.97,APROVADO
6676,5,0.92,APROVADO
6677,11,0.82,APROVADO
6678,3,0.95,APROVADO
6679,5,0.92,APROVADO
6680,2,0.97,REPROVADO
6681,3,0.95,APROVADO
6682,33,0.45,REPROVADO
6683,31,0.48,REPROVADO
6684,2,0.97,REPROVADO
6685,14,0.77,APROVADO
6686,3,0.95,APROVADO
6687,13,0.78,APROVADO
6688,0,1.0,APROVADO
6689,4,0.93,APROVADO
6690,0,1.0,REPROVADO
6691,0,1.0,APROVADO
6692,3,0.95,APROVADO
6693,0,1.0,APROVADO
6694,5,0.92,APROVADO
6695,11,0.82,APROVADO
6696,7,0.88,APROVADO
6697,14,0.77,APROVADO
6698,28,0.53,REPROVADO
6699,5,0.92,REPROVADO
6700,6,0.9,APROVADO
6701,0,1.0,APROVADO
6702,14,0.77,APROVADO
6703,2,0.97,APROVADO
6704,14,0.77,APROVADO
6705,2,0.97,APROVADO
6706,4,0.93,APROVADO
6707,14,0.77,REPROVADO
6708,8,0.87,APROVADO
6709,4,0.93,APROVADO
6710,1,0.98,APROVADO
6711,2,0.97,APROVADO
6712,5,0.92,APROVADO
6713,0,1.0,APROVADO
6714,1,0.98,APROVADO
6715,4,0.93,APROVADO
6716,4,0.93,APROVADO
6717,1,0.98,APROVADO
6718,4,0.93,APROVADO
6719,15,0.75,REPROVADO
6720,8,0.87,APROVADO
6721,0,1.0,APROVADO
6722,9,0.85,APROVADO
6723,5,0.92,REPROVADO
6724,25,0.58,REPROVADO
6725,7,0.88,APROVADO
6726,5,0.92,APROVADO
6727,13,0.78,APROVADO
6728,2,0.97,REPROVADO
6729,5,0.92,APROVADO
6730,6,0.9,APROVADO
6731,15,0.75,APROVADO
6732,1,0.98,APROVADO
6733,5,0.92,APROVADO
6734,0,1.0,APROVADO
6735,4,0.93,APROVADO
6736,5,0.92,APROVADO
6737,7,0.88,APROVADO
6738,3,0.95,REPROVADO
6739,14,0.77,APROVADO
6740,5,0.92,APROVADO
6741,3,0.95,REPROVADO
6742,12,0.8,APROVADO
6743,4,0.93,APROVADO
6744,2,0.97,APROVADO
6745,0,1.0,REPROVADO
6746,4,0.93,APROVADO
6747,1,0.98,APROVADO
6748,21,0.65,REPROVADO
6749,24,0.6,REPROVADO
6750,8,0.87,APROVADO
6751,2,0.97,APROVADO
6752,1,0.98,APROVADO
6753,13,0.78,APROVADO
6754,25,0.58,REPROVADO
6755,0,1.0,APROVADO
6756,0,1.0,REPROVADO
6757,4,0.93,APROVADO
6758,15,0.75,APROVADO
6759,3,0.95,APROVADO
6760,15,0.75,APROVADO
6761,4,0.93,APROVADO
6762,28,0.53,REPROVADO
6763,0,1.0,APROVADO
6764,3,0.95,APROVADO
6765,2,0.97,APROVADO
6766,3,0.95,APROVADO
6767,7,0.88,APROVADO
6768,12,0.8,APROVADO
6769,7,0.88,APROVADO
6770,13,0.78,APROVADO
6771,11,0.82,APROVADO
6772,0,1.0,APROVADO
6773,14,0.77,APROVADO
6774,1,0.98,APROVADO
6775,1,0.98,APROVADO
6776,0,1.0,APROVADO
6777,7,0.88,APROVADO
6778,13,0.78,APROVADO
6779,3,0.95,APROVADO
6780,0,1.0,REPROVADO
6781,9,0.85,APROVADO
6782,2,0.97,APROVADO
6783,4,0.93,APROVADO
6784,14,0.77,APROVADO
6785,4,0.93,APROVADO
6786,1,0.98,APROVADO
6787,9,0.85,APROVADO
6788,2,0.97,APROVADO
6789,7,0.88,APROVADO
6790,0,1.0,APROVADO
6791,3,0.95,APROVADO
6792,3,0.95,APROVADO
6793,1,0.98,APROVADO
6794,3,0.95,REPROVADO
6795,16,0.73,REPROVADO
6796,8,0.87,APROVADO
6797,3,0.95,APROVADO
6798,1,0.98,APROVADO
6799,6,0.9,APROVADO
6800,8,0.87,APROVADO
6801,1,0.98,APROVADO
6802,1,0.98,APROVADO
6803,6,0.9,APROVADO
6804,13,0.78,APROVADO
6805,19,0.68,REPROVADO
6806,1,0.98,APROVADO
6807,25,0.58,REPROVADO
6808,22,0.63,REPROVADO
6809,0,1.0,APROVADO
6810,39,0.35,REPROVADO
6811,1,0.98,APROVADO
6812,10,0.83,APROVADO
6813,4,0.93,APROVADO
6814,3,0.95,APROVADO
6815,2,0.97,APROVADO
6816,2,0.97,APROVADO
6817,1,0.98,APROVADO
6818,3,0.95,APROVADO
6819,26,0.57,REPROVADO
6820,3,0.95,APROVADO
6821,27,0.55,REPROVADO
6822,2,0.97,APROVADO
6823,27,0.55,REPROVADO
6824,4,0.93,APROVADO
6825,4,0.93,APROVADO
6826,4,0.93,APROVADO
6827,12,0.8,APROVADO
6828,14,0.77,APROVADO
6829,1,0.98,APROVADO
6830,14,0.77,APROVADO
6831,3,0.95,APROVADO
6832,23,0.62,REPROVADO
6833,5,0.92,APROVADO
6834,14,0.77,REPROVADO
6835,0,1.0,APROVADO
6836,8,0.87,APROVADO
6837,4,0.93,REPROVADO
6838,5,0.92,APROVADO
6839,5,0.92,APROVADO
6840,5,0.92,APROVADO
6841,3,0.95,APROVADO
6842,11,0.82,APROVADO
6843,17,0.72,REPROVADO
6844,3,0.95,APROVADO
6845,1,0.98,APROVADO
6846,27,0.55,REPROVADO
6847,5,0.92,APROVADO
6848,19,0.68,REPROVADO
6849,2,0.97,APROVADO
6850,4,0.93,APROVADO
6851,14,0.77,REPROVADO
6852,2,0.97,APROVADO
6853,11,0.82,APROVADO
6854,2,0.97,APROVADO
6855,7,0.88,APROVADO
6856,0,1.0,REPROVADO
6857,14,0.77,APROVADO
6858,9,0.85,APROVADO
6859,15,0.75,REPROVADO
6860,0,1.0,REPROVADO
6861,5,0.92,APROVADO
6862,4,0.93,APROVADO
6863,1,0.98,REPROVADO
6864,5,0.92,APROVADO
6865,2,0.97,APROVADO
6866,5,0.92,APROVADO
6867,5,0.92,APROVADO
6868,8,0.87,APROVADO
6869,5,0.92,APROVADO
6870,5,0.92,APROVADO
6871,1,0.98,APROVADO
6872,1,0.98,APROVADO
6873,34,0.43,REPROVADO
6874,3,0.95,APROVADO
6875,4,0.93,APROVADO
6876,0,1.0,APROVADO
6877,9,0.85,APROVADO
6878,2,0.97,APROVADO
6879,1,0.98,REPROVADO
6880,9,0.85,APROVADO
6881,10,0.83,APROVADO
6882,5,0.92,APROVADO
6883,7,0.88,APROVADO
6884,3,0.95,APROVADO
6885,0,1.0,REPROVADO
6886,5,0.92,APROVADO
6887,10,0.83,APROVADO
6888,11,0.82,REPROVADO
6889,3,0.95,APROVADO
6890,7,0.88,REPROVADO
6891,10,0.83,APROVADO
6892,11,0.82,REPROVADO
6893,24,0.6,REPROVADO
6894,4,0.93,APROVADO
6895,7,0.88,APROVADO
6896,3,0.95,APROVADO
6897,5,0.92,APROVADO
6898,12,0.8,APROVADO
6899,2,0.97,APROVADO
6900,2,0.97,REPROVADO
6901,38,0.37,REPROVADO
6902,3,0.95,APROVADO
6903,0,1.0,APROVADO
6904,4,0.93,APROVADO
6905,0,1.0,APROVADO
6906,10,0.83,APROVADO
6907,0,1.0,APROVADO
6908,0,1.0,APROVADO
6909,2,0.97,APROVADO
6910,5,0.92,APROVADO
6911,5,0.92,APROVADO
6912,2,0.97,APROVADO
6913,11,0.82,APROVADO
6914,5,0.92,APROVADO
6915,3,0.95,APROVADO
6916,1,0.98,REPROVADO
6917,4,0.93,APROVADO
6918,7,0.88,APROVADO
6919,4,0.93,APROVADO
6920,0,1.0,APROVADO
6921,3,0.95,APROVADO
6922,0,1.0,APROVADO
6923,5,0.92,REPROVADO
6924,11,0.82,APROVADO
6925,3,0.95,REPROVADO
6926,4,0.93,APROVADO
6927,10,0.83,APROVADO
6928,9,0.85,APROVADO
6929,4,0.93,APROVADO
6930,5,0.92,APROVADO
6931,13,0.78,APROVADO
6932,15,0.75,APROVADO
6933,0,1.0,APROVADO
6934,4,0.93,APROVADO
6935,5,0.92,APROVADO
6936,8,0.87,APROVADO
6937,1,0.98,APROVADO
6938,39,0.35,REPROVADO
6939,1,0.98,APROVADO
6940,0,1.0,APROVADO
6941,14,0.77,APROVADO
6942,3,0.95,APROVADO
6943,15,0.75,APROVADO
6944,8,0.87,APROVADO
6945,7,0.88,APROVADO
6946,36,0.4,REPROVADO
6947,6,0.9,APROVADO
6948,11,0.82,APROVADO
6949,2,0.97,REPROVADO
6950,1,0.98,APROVADO
6951,1,0.98,APROVADO
6952,15,0.75,REPROVADO
6953,0,1.0,APROVADO
6954,2,0.97,APROVADO
6955,4,0.93,APROVADO
6956,3,0.95,APROVADO
6957,12,0.8,APROVADO
6958,1,0.98,APROVADO
6959,5,0.92,APROVADO
6960,3,0.95,APROVADO
6961,0,1.0,REPROVADO
6962,12,0.8,REPROVADO
6963,5,0.92,APROVADO
6964,4,0.93,APROVADO
6965,12,0.8,APROVADO
6966,1,0.98,APROVADO
6967,1,0.98,REPROVADO
6968,15,0.75,APROVADO
6969,15,0.75,APROVADO
6970,6,0.9,APROVADO
6971,3,0.95,APROVADO
6972,6,0.9,APROVADO
6973,1,0.98,APROVADO
6974,4,0.93,APROVADO
6975,3,0.95,APROVADO
6976,5,0.92,APROVADO
6977,0,1.0,REPROVADO
6978,1,0.98,REPROVADO
6979,4,0.93,APROVADO
6980,1,0.98,APROVADO
6981,2,0.97,APROVADO
6982,12,0.8,APROVADO
6983,12,0.8,APROVADO
6984,33,0.45,REPROVADO
6985,3,0.95,APROVADO
6986,7,0.88,APROVADO
6987,9,0.85,APROVADO
6988,7,0.88,APROVADO
6989,0,1.0,APROVADO
6990,5,0.92,APROVADO
6991,6,0.9,REPROVADO
6992,1,0.98,APROVADO
6993,1,0.98,APROVADO
6994,4,0.93,APROVADO
6995,5,0.92,APROVADO
6996,25,0.58,REPROVADO
6997,3,0.95,APROVADO
6998,4,0.93,APROVADO
6999,9,0.85,APROVADO
7000,4,0.93,REPROVADO
7001,3,0.95,APROVADO
7002,1,0.98,APROVADO
7003,13,0.78,REPROVADO
7004,0,1.0,APROVADO
7005,2,0.97,REPROVADO
7006,12,0.8,REPROVADO
7007,4,0.93,REPROVADO
7008,4,0.93,APROVADO
7009,2,0.97,APROVADO
7010,13,0.78,APROVADO
7011,4,0.93,APROVADO
7012,4,0.93,APROVADO
7013,1,0.98,REPROVADO
7014,9,0.85,APROVADO
7015,4,0.93,APROVADO
7016,12,0.8,APROVADO
7017,2,0.97,APROVADO
7018,4,0.93,APROVADO
7019,8,0.87,APROVADO
7020,6,0.9,APROVADO
7021,0,1.0,APROVADO
7022,0,1.0,APROVADO
7023,3,0.95,APROVADO
7024,7,0.88,APROVADO
7025,8,0.87,APROVADO
7026,9,0.85,REPROVADO
7027,5,0.92,APROVADO
7028,5,0.92,APROVADO
7029,3,0.95,APROVADO
7030,4,0.93,APROVADO
7031,36,0.4,REPROVADO
7032,3,0.95,APROVADO
7033,1,0.98,APROVADO
7034,16,0.73,REPROVADO
7035,0,1.0,APROVADO
7036,5,0.92,APROVADO
7037,16,0.73,REPROVADO
7038,5,0.92,APROVADO
7039,0,1.0,APROVADO
7040,1,0.98,APROVADO
7041,5,0.92,APROVADO
7042,0,1.0,REPROVADO
7043,2,0.97,APROVADO
7044,24,0.6,REPROVADO
7045,2,0.97,APROVADO
7046,4,0.93,APROVADO
7047,15,0.75,APROVADO
7048,6,0.9,APROVADO
7049,3,0.95,APROVADO
7050,15,0.75,APROVADO
7051,1,0.98,APROVADO
7052,0,1.0,APROVADO
7053,15,0.75,APROVADO
7054,0,1.0,APROVADO
7055,5,0.92,APROVADO
7056,5,0.92,APROVADO
7057,3,0.95,APROVADO
7058,25,0.58,REPROVADO
7059,10,0.83,APROVADO
7060,2,0.97,APROVADO
7061,8,0.87,REPROVADO
7062,3,0.95,APROVADO
7063,15,0.75,APROVADO
7064,2,0.97,APROVADO
7065,4,0.93,APROVADO
7066,4,0.93,APROVADO
7067,12,0.8,APROVADO
7068,5,0.92,APROVADO
7069,10,0.83,APROVADO
7070,12,0.8,APROVADO
7071,5,0.92,APROVADO
7072,8,0.87,APROVADO
7073,31,0.48,REPROVADO
7074,2,0.97,APROVADO
7075,8,0.87,APROVADO
7076,9,0.85,APROVADO
7077,7,0.88,APROVADO
7078,0,1.0,APROVADO
7079,13,0.78,APROVADO
7080,5,0.92,APROVADO
7081,2,0.97,APROVADO
7082,34,0.43,REPROVADO
7083,12,0.8,APROVADO
7084,10,0.83,APROVADO
7085,11,0.82,APROVADO
7086,25,0.58,REPROVADO
7087,1,0.98,APROVADO
7088,21,0.65,REPROVADO
7089,1,0.98,APROVADO
7090,3,0.95,APROVADO
7091,4,0.93,APROVADO
7092,2,0.97,APROVADO
7093,5,0.92,APROVADO
7094,0,1.0,APROVADO
7095,9,0.85,APROVADO
7096,5,0.92,APROVADO
7097,4,0.93,APROVADO
7098,4,0.93,APROVADO
7099,4,0.93,REPROVADO
7100,2,0.97,APROVADO
7101,10,0.83,APROVADO
7102,13,0.78,APROVADO
7103,5,0.92,APROVADO
7104,1,0.98,APROVADO
7105,3,0.95,APROVADO
7106,2,0.97,APROVADO
7107,15,0.75,APROVADO
7108,1,0.98,APROVADO
7109,3,0.95,APROVADO
7110,12,0.8,APROVADO
7111,9,0.85,APROVADO
7112,8,0.87,APROVADO
7113,34,0.43,REPROVADO
7114,1,0.98,APROVADO
7115,30,0.5,REPROVADO
7116,5,0.92,APROVADO
7117,13,0.78,APROVADO
7118,1,0.98,APROVADO
7119,2,0.97,APROVADO
7120,1,0.98,APROVADO
7121,11,0.82,APROVADO
7122,9,0.85,APROVADO
7123,3,0.95,REPROVADO
7124,5,0.92,APROVADO
7125,5,0.92,APROVADO
7126,0,1.0,APROVADO
7127,0,1.0,APROVADO
7128,15,0.75,APROVADO
7129,1,0.98,APROVADO
7130,8,0.87,APROVADO
7131,11,0.82,APROVADO
7132,5,0.92,APROVADO
7133,0,1.0,APROVADO
7134,1,0.98,APROVADO
7135,14,0.77,REPROVADO
7136,4,0.93,APROVADO
7137,7,0.88,APROVADO
7138,4,0.93,APROVADO
7139,32,0.47,REPROVADO
7140,0,1.0,APROVADO
7141,20,0.67,REPROVADO
7142,13,0.78,APROVADO
7143,4,0.93,APROVADO
7144,9,0.85,APROVADO
7145,14,0.77,APROVADO
7146,5,0.92,APROVADO
7147,1,0.98,APROVADO
7148,1,0.98,APROVADO
7149,10,0.83,APROVADO
7150,0,1.0,REPROVADO
7151,3,0.95,APROVADO
7152,4,0.93,APROVADO
7153,4,0.93,APROVADO
7154,2,0.97,APROVADO
7155,12,0.8,APROVADO
7156,39,0.35,REPROVADO
7157,15,0.75,APROVADO
7158,13,0.78,APROVADO
7159,5,0.92,APROVADO
7160,0,1.0,REPROVADO
7161,6,0.9,APROVADO
7162,3,0.95,APROVADO
7163,5,0.92,APROVADO
7164,8,0.87,APROVADO
7165,1,0.98,APROVADO
7166,3,0.95,APROVADO
7167,5,0.92,APROVADO
7168,0,1.0,APROVADO
7169,7,0.88,APROVADO
7170,4,0.93,APROVADO
7171,0,1.0,REPROVADO
7172,7,0.88,APROVADO
7173,13,0.78,APROVADO
7174,11,0.82,APROVADO
7175,11,0.82,APROVADO
7176,5,0.92,APROVADO
7177,10,0.83,APROVADO
7178,7,0.88,APROVADO
7179,1,0.98,APROVADO
7180,33,0.45,REPROVADO
7181,8,0.87,APROVADO
7182,0,1.0,APROVADO
7183,4,0.93,APROVADO
7184,2,0.97,APROVADO
7185,3,0.95,APROVADO
7186,3,0.95,APROVADO
7187,0,1.0,APROVADO
7188,1,0.98,APROVADO
7189,5,0.92,APROVADO
7190,4,0.93,APROVADO
7191,1,0.98,APROVADO
7192,3,0.95,REPROVADO
7193,4,0.93,APROVADO
7194,30,0.5,REPROVADO
7195,7,0.88,APROVADO
7196,0,1.0,REPROVADO
7197,2,0.97,APROVADO
7198,6,0.9,APROVADO
7199,3,0.95,APROVADO
7200,5,0.92,APROVADO
7201,6,0.9,APROVADO
7202,9,0.85,APROVADO
7203,13,0.78,APROVADO
7204,2,0.97,APROVADO
7205,7,0.88,REPROVADO
7206,0,1.0,APROVADO
7207,5,0.92,APROVADO
7208,9,0.85,REPROVADO
7209,13,0.78,APROVADO
7210,3,0.95,APROVADO
7211,0,1.0,REPROVADO
7212,10,0.83,APROVADO
7213,8,0.87,APROVADO
7214,5,0.92,REPROVADO
7215,2,0.97,APROVADO
7216,4,0.93,APROVADO
7217,0,1.0,APROVADO
7218,1,0.98,REPROVADO
7219,15,0.75,APROVADO
7220,2,0.97,APROVADO
7221,0,1.0,REPROVADO
7222,4,0.93,APROVADO
7223,12,0.8,APROVADO
7224,3,0.95,APROVADO
7225,4,0.93,APROVADO
7226,15,0.75,APROVADO
7227,2,0.97,APROVADO
7228,2,0.97,APROVADO
7229,3,0.95,APROVADO
7230,2,0.97,APROVADO
7231,2,0.97,APROVADO
7232,0,1.0,APROVADO
7233,2,0.97,APROVADO
7234,2,0.97,APROVADO
7235,4,0.93,APROVADO
7236,12,0.8,APROVADO
7237,3,0.95,REPROVADO
7238,1,0.98,APROVADO
7239,21,0.65,REPROVADO
7240,8,0.87,APROVADO
7241,6,0.9,REPROVADO
7242,2,0.97,APROVADO
7243,6,0.9,APROVADO
7244,2,0.97,APROVADO
7245,16,0.73,REPROVADO
7246,3,0.95,APROVADO
7247,4,0.93,APROVADO
7248,4,0.93,APROVADO
7249,14,0.77,APROVADO
7250,0,1.0,APROVADO
7251,15,0.75,APROVADO
7252,11,0.82,APROVADO
7253,4,0.93,APROVADO
7254,11,0.82,APROVADO
7255,0,1.0,APROVADO
7256,0,1.0,APROVADO
7257,23,0.62,REPROVADO
7258,1,0.98,REPROVADO
7259,3,0.95,APROVADO
7260,1,0.98,APROVADO
7261,0,1.0,APROVADO
7262,2,0.97,APROVADO
7263,6,0.9,APROVADO
7264,5,0.92,APROVADO
7265,3,0.95,APROVADO
7266,21,0.65,REPROVADO
7267,34,0.43,REPROVADO
7268,1,0.98,APROVADO
7269,7,0.88,REPROVADO
7270,4,0.93,APROVADO
7271,1,0.98,APROVADO
7272,4,0.93,APROVADO
7273,23,0.62,REPROVADO
7274,0,1.0,REPROVADO
7275,7,0.88,APROVADO
7276,3,0.95,APROVADO
7277,2,0.97,APROVADO
7278,2,0.97,APROVADO
7279,5,0.92,APROVADO
7280,2,0.97,APROVADO
7281,6,0.9,REPROVADO
7282,3,0.95,APROVADO
7283,25,0.58,REPROVADO
7284,1,0.98,APROVADO
7285,14,0.77,APROVADO
7286,2,0.97,APROVADO
7287,0,1.0,APROVADO
7288,3,0.95,APROVADO
7289,15,0.75,APROVADO
7290,2,0.97,APROVADO
7291,1,0.98,APROVADO
7292,3,0.95,APROVADO
7293,6,0.9,APROVADO
7294,4,0.93,APROVADO
7295,0,1.0,APROVADO
7296,3,0.95,APROVADO
7297,2,0.97,REPROVADO
7298,1,0.98,REPROVADO
7299,11,0.82,APROVADO
7300,1,0.98,APROVADO
7301,6,0.9,APROVADO
7302,9,0.85,APROVADO
7303,3,0.95,APROVADO
7304,3,0.95,APROVADO
7305,7,0.88,REPROVADO
7306,6,0.9,APROVADO
7307,14,0.77,APROVADO
7308,3,0.95,APROVADO
7309,13,0.78,APROVADO
7310,0,1.0,APROVADO
7311,35,0.42,REPROVADO
7312,8,0.87,APROVADO
7313,4,0.93,APROVADO
7314,33,0.45,REPROVADO
7315,4,0.93,APROVADO
7316,12,0.8,APROVADO
7317,32,0.47,REPROVADO
7318,9,0.85,APROVADO
7319,1,0.98,APROVADO
7320,3,0.95,APROVADO
7321,9,0.85,APROVADO
7322,4,0.93,APROVADO
7323,4,0.93,APROVADO
7324,3,0.95,APROVADO
7325,2,0.97,APROVADO
7326,4,0.93,APROVADO
7327,2,0.97,APROVADO
7328,24,0.6,REPROVADO
7329,4,0.93,APROVADO
7330,1,0.98,REPROVADO
7331,13,0.78,APROVADO
7332,5,0.92,REPROVADO
7333,4,0.93,APROVADO
7334,4,0.93,APROVADO
7335,14,0.77,APROVADO
7336,2,0.97,REPROVADO
7337,8,0.87,APROVADO
7338,2,0.97,APROVADO
7339,3,0.95,APROVADO
7340,2,0.97,APROVADO
7341,4,0.93,APROVADO
7342,2,0.97,APROVADO
7343,12,0.8,APROVADO
7344,1,0.98,APROVADO
7345,11,0.82,APROVADO
7346,3,0.95,APROVADO
7347,3,0.95,APROVADO
7348,5,0.92,APROVADO
7349,10,0.83,APROVADO
7350,0,1.0,APROVADO
7351,0,1.0,APROVADO
7352,0,1.0,APROVADO
7353,0,1.0,APROVADO
7354,11,0.82,REPROVADO
7355,3,0.95,APROVADO
7356,3,0.95,APROVADO
7357,1,0.98,APROVADO
7358,26,0.57,REPROVADO
7359,14,0.77,APROVADO
7360,1,0.98,APROVADO
7361,3,0.95,APROVADO
7362,2,0.97,APROVADO
7363,2,0.97,APROVADO
7364,3,0.95,APROVADO
7365,13,0.78,APROVADO
7366,8,0.87,APROVADO
7367,1,0.98,APROVADO
7368,9,0.85,APROVADO
7369,5,0.92,REPROVADO
7370,3,0.95,APROVADO
7371,8,0.87,APROVADO
7372,4,0.93,APROVADO
7373,5,0.92,APROVADO
7374,15,0.75,APROVADO
7375,9,0.85,APROVADO
7376,2,0.97,APROVADO
7377,17,0.72,REPROVADO
7378,5,0.92,APROVADO
7379,13,0.78,APROVADO
7380,4,0.93,APROVADO
7381,1,0.98,APROVADO
7382,15,0.75,APROVADO
7383,0,1.0,APROVADO
7384,5,0.92,APROVADO
7385,6,0.9,APROVADO
7386,12,0.8,APROVADO
7387,5,0.92,APROVADO
7388,12,0.8,APROVADO
7389,12,0.8,APROVADO
7390,3,0.95,APROVADO
7391,6,0.9,APROVADO
7392,15,0.75,APROVADO
7393,9,0.85,APROVADO
7394,2,0.97,APROVADO
7395,4,0.93,APROVADO
7396,9,0.85,APROVADO
7397,9,0.85,APROVADO
7398,9,0.85,REPROVADO
7399,3,0.95,APROVADO
7400,7,0.88,APROVADO
7401,3,0.95,APROVADO
7402,3,0.95,APROVADO
7403,35,0.42,REPROVADO
7404,3,0.95,APROVADO
7405,4,0.93,APROVADO
7406,15,0.75,APROVADO
7407,4,0.93,APROVADO
7408,2,0.97,APROVADO
7409,10,0.83,APROVADO
7410,11,0.82,APROVADO
7411,0,1.0,APROVADO
7412,8,0.87,REPROVADO
7413,3,0.95,APROVADO
7414,33,0.45,REPROVADO
7415,12,0.8,APROVADO
7416,1,0.98,APROVADO
7417,15,0.75,APROVADO
7418,4,0.93,APROVADO
7419,9,0.85,APROVADO
7420,0,1.0,APROVADO
7421,10,0.83,APROVADO
7422,0,1.0,APROVADO
7423,12,0.8,REPROVADO
7424,8,0.87,APROVADO
7425,2,0.97,APROVADO
